dep,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
35,0.0016863406408094434,0.003854492893278728,0.00481811611659841,0.00481811611659841,0.006504456757407854,0.008190797398217297,0.007949891592387376,0.00987713803902674,0.012045290291496025,0.012768007708985786,0.015658877378944832,0.02023608768971332,0.021922428330522766,0.022645145748012525,0.025536015417971573,0.030835943146229824,0.031076848952059744,0.03155866056371959,0.03276318959286919,0.0375813057094676,0.03709949409780776,0.039026740544447124,0.041676704408576244,0.041194892796916405,0.04143579860274633,0.04384485666104553,0.04432666827270537,0.0457721031076849,0.047217537942664416
36,0.0,0.0038809831824062097,0.00517464424320828,0.00646830530401035,0.00646830530401035,0.02069857697283312,0.02457956015523933,0.029754204398447608,0.029754204398447608,0.037516170763260026,0.05304010349288486,0.0517464424320828,0.055627425614489,0.055627425614489,0.06597671410090557,0.06338939197930142,0.06080206985769728,0.0724450194049159,0.08408796895213454,0.0815006468305304,0.0815006468305304,0.0815006468305304,0.08538163001293661,0.10219922380336352,0.10866752910737387,0.10608020698576973,0.12160413971539456,0.11901681759379043,0.12807244501940493
37,0.0014897579143389199,0.0022346368715083797,0.004469273743016759,0.004469273743016759,0.00484171322160149,0.0067039106145251395,0.00819366852886406,0.00931098696461825,0.012290502793296089,0.01899441340782123,0.01899441340782123,0.02160148975791434,0.030167597765363128,0.03761638733705773,0.042085661080074485,0.05139664804469274,0.055121042830540035,0.0633147113594041,0.061824953445065174,0.06741154562383612,0.06741154562383612,0.07150837988826815,0.07188081936685288,0.07188081936685288,0.074487895716946,0.07225325884543761,0.07299813780260708,0.07262569832402235,0.07262569832402235
38,0.004761904761904762,0.00582010582010582,0.007142857142857143,0.007936507936507936,0.009523809523809525,0.013492063492063493,0.015608465608465608,0.0208994708994709,0.02328042328042328,0.03015873015873016,0.031746031746031744,0.037037037037037035,0.04365079365079365,0.046296296296296294,0.049206349206349205,0.05264550264550265,0.05343915343915344,0.05396825396825397,0.05873015873015873,0.06375661375661376,0.0656084656084656,0.06031746031746032,0.06243386243386243,0.06587301587301587,0.06507936507936508,0.0656084656084656,0.06746031746031746,0.06587301587301587,0.06746031746031746
39,0.002306805074971165,0.002306805074971165,0.006920415224913495,0.008073817762399077,0.00922722029988466,0.011534025374855825,0.02768166089965398,0.03229527104959631,0.05190311418685121,0.05536332179930796,0.04267589388696655,0.04267589388696655,0.05536332179930796,0.05997693194925029,0.06343713956170703,0.06343713956170703,0.06920415224913495,0.08073817762399077,0.08996539792387544,0.08881199538638986,0.10380622837370242,0.11534025374855825,0.12110726643598616,0.12802768166089964,0.12918108419838523,0.13494809688581316,0.14302191464821223,0.1510957324106113,0.1522491349480969
40,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,0.003424657534246575,0.007705479452054794,0.00684931506849315,0.008561643835616438,0.007705479452054794,0.009417808219178082,0.012842465753424657,0.012842465753424657,0.0136986301369863,0.014554794520547944,0.014554794520547944,0.018835616438356163,0.018835616438356163,0.01797945205479452,0.02226027397260274,0.02482876712328767,0.025684931506849314,0.021404109589041095,0.021404109589041095,0.02054794520547945,0.02054794520547945,0.023116438356164382,0.02482876712328767
41,0.0,0.0017777777777777779,0.0035555555555555557,0.0035555555555555557,0.0035555555555555557,0.005333333333333333,0.008888888888888889,0.009777777777777778,0.014222222222222223,0.021333333333333333,0.025777777777777778,0.025777777777777778,0.042666666666666665,0.043555555555555556,0.051555555555555556,0.06488888888888888,0.059555555555555556,0.059555555555555556,0.058666666666666666,0.07377777777777778,0.07644444444444444,0.08088888888888889,0.09155555555555556,0.08266666666666667,0.08266666666666667,0.08533333333333333,0.08622222222222223,0.09244444444444444,0.088
42,0.009267563527653214,0.014349775784753363,0.01883408071748879,0.021225710014947684,0.02929745889387145,0.036771300448430494,0.04783258594917788,0.06278026905829596,0.07384155455904334,0.07832585949177877,0.09596412556053811,0.11180866965620329,0.11689088191330343,0.12406576980568013,0.12376681614349776,0.13004484304932734,0.13423019431988042,0.13931240657698057,0.13961136023916293,0.14559043348281017,0.14289985052316892,0.14200298953662183,0.14110612855007473,0.13871449925261584,0.14050822122571002,0.14738415545590433,0.14648729446935724,0.14618834080717488,0.14648729446935724
43,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.006644518272425249,0.008305647840531562,0.011627906976744186,0.013289036544850499,0.018272425249169437,0.02159468438538206,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.026578073089700997,0.026578073089700997,0.02823920265780731,0.02823920265780731,0.03322259136212625,0.03820598006644518,0.04152823920265781,0.04983388704318937,0.044850498338870434,0.036544850498338874,0.03986710963455149,0.03986710963455149,0.04983388704318937,0.053156146179401995,0.05149501661129568,0.04817275747508306,0.044850498338870434
44,0.003716704521990502,0.004955606029320669,0.006194507536650836,0.007846376213091059,0.010324179227751393,0.01176956431963659,0.015899236010737148,0.01837703902539748,0.018790006194507537,0.026429898823043568,0.029733636175924016,0.0326244063596944,0.0326244063596944,0.03283088994424943,0.03881891389634524,0.042122651249225686,0.04460045426388602,0.0503819946314268,0.05162089613875697,0.05389221556886228,0.05451166632252736,0.05430518273797233,0.056576502168077636,0.059673755936403054,0.05946727235184803,0.060912657443733226,0.06173859178195334,0.06111914102828825,0.06029320669006814
45,0.001926040061633282,0.0034668721109399076,0.010015408320493066,0.011556240369799691,0.014252696456086287,0.016563944530046226,0.016563944530046226,0.018875192604006163,0.022727272727272728,0.02426810477657935,0.031972265023112484,0.04429892141756549,0.053543913713405236,0.05816640986132512,0.0689522342064715,0.07550077041602465,0.0839753466872111,0.08782742681047766,0.08898305084745763,0.09437596302003082,0.09553158705701079,0.10130970724191063,0.09861325115562404,0.10208012326656395,0.10670261941448382,0.10939907550077041,0.11248073959938366,0.11440677966101695,0.11055469953775038
46,0.0,0.0,0.0,0.0018867924528301887,0.0018867924528301887,0.0037735849056603774,0.0037735849056603774,0.005660377358490566,0.005660377358490566,0.005660377358490566,0.005660377358490566,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.01509433962264151,0.024528301886792454,0.035849056603773584,0.03207547169811321,0.02830188679245283,0.035849056603773584,0.035849056603773584,0.03207547169811321,0.03773584905660377,0.033962264150943396,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.045283018867924525,0.04150943396226415
47,0.007849293563579277,0.007849293563579277,0.007849293563579277,0.01020408163265306,0.011773940345368918,0.0141287284144427,0.012558869701726845,0.013343799058084773,0.012558869701726845,0.013343799058084773,0.019623233908948195,0.02119309262166405,0.02119309262166405,0.019623233908948195,0.022762951334379906,0.023547880690737835,0.022762951334379906,0.02197802197802198,0.02433281004709576,0.02433281004709576,0.023547880690737835,0.022762951334379906,0.022762951334379906,0.02197802197802198,0.02119309262166405,0.023547880690737835,0.023547880690737835,0.02511773940345369,0.022762951334379906
48,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.007168458781362007,0.014336917562724014,0.025089605734767026,0.02867383512544803,0.025089605734767026,0.025089605734767026,0.02867383512544803,0.03225806451612903,0.02867383512544803,0.025089605734767026,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.02867383512544803,0.02867383512544803,0.02867383512544803,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.021505376344086023
49,0.003786683496371095,0.0050489113284947935,0.006942253076680341,0.006942253076680341,0.006942253076680341,0.01451562006942253,0.018302303565793626,0.021142316188071948,0.02492899968444304,0.028715683180814137,0.03376459450930893,0.03692016408961818,0.039444619753865574,0.04544020195645314,0.047333543704638686,0.04544020195645314,0.04796465762070053,0.04954244241085516,0.050804670242978855,0.052066898075102556,0.05490691069738088,0.057431366361628274,0.060271378983906596,0.06121804985799937,0.06405806248027769,0.06942253076680341,0.07005364468286526,0.0732092142631745,0.066898075102556
50,0.00387382401770891,0.003320420586607637,0.006640841173215274,0.008301051466519093,0.010514665190924184,0.011068068622025456,0.011068068622025456,0.01162147205312673,0.012174875484228001,0.014388489208633094,0.01770890979524073,0.020475926950747094,0.02545655783065855,0.02545655783065855,0.029883785279468732,0.03154399557277255,0.0326508024349751,0.03597122302158273,0.04150525733259546,0.0387382401770891,0.036524626452684006,0.03597122302158273,0.039291643608190374,0.043718871057000556,0.039291643608190374,0.03984504703929164,0.040398450470392915,0.04316546762589928,0.042058660763696736
