dep,01-04-2020,01-05-2020,01-06-2020,01-07-2020,02-04-2020,02-05-2020,02-06-2020,02-07-2020,03-04-2020,03-05-2020,03-06-2020,03-07-2020,04-04-2020,04-05-2020,04-06-2020,04-07-2020,05-04-2020,05-05-2020,05-06-2020,05-07-2020,06-04-2020,06-05-2020,06-06-2020,06-07-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,13-04-2020,13-05-2020,13-06-2020,13-07-2020,14-04-2020,14-05-2020,14-06-2020,14-07-2020,15-04-2020,15-05-2020,15-06-2020,15-07-2020,16-04-2020,16-05-2020,16-06-2020,16-07-2020,17-04-2020,17-05-2020,17-06-2020,17-07-2020,18-03-2020,18-04-2020,18-05-2020,18-06-2020,18-07-2020,19-03-2020,19-04-2020,19-05-2020,19-06-2020,19-07-2020,20-03-2020,20-04-2020,20-05-2020,20-06-2020,20-07-2020,21-03-2020,21-04-2020,21-05-2020,21-06-2020,21-07-2020,22-03-2020,22-04-2020,22-05-2020,22-06-2020,23-03-2020,23-04-2020,23-05-2020,23-06-2020,24-03-2020,24-04-2020,24-05-2020,24-06-2020,25-03-2020,25-04-2020,25-05-2020,25-06-2020,26-03-2020,26-04-2020,26-05-2020,26-06-2020,27-03-2020,27-04-2020,27-05-2020,27-06-2020,28-03-2020,28-04-2020,28-05-2020,28-06-2020,29-03-2020,29-04-2020,29-05-2020,29-06-2020,30-03-2020,30-04-2020,30-05-2020,30-06-2020,31-03-2020,31-05-2020
25,0.6003767527017134,0.5880813828341918,0.20729371994616005,0.11897078852265608,0.6481611311259213,0.5922186375740821,0.2022697182397524,0.11280566123756212,0.6239700351790279,0.5901549368186726,0.18683929552599532,0.07385552016987153,0.6277805812195645,0.5901549368186726,0.18157153722342484,0.07385552016987153,0.6426969730216846,0.5667824180187736,0.18683929552599532,0.07385552016987153,0.6426969730216846,0.5557279714591294,0.18683929552599532,0.07385552016987153,0.6658938872548748,0.5420801529992774,0.18157153722342484,0.08723082165821973,0.6710755350094023,0.5183351530327327,0.18157153722342484,0.08723082165821973,0.6710755350094023,0.5134262903792941,0.17623909850672032,0.08723082165821973,0.6553413506626079,0.5183351530327327,0.1708403712470258,0.0805946600612604,0.6481611311259213,0.5279894942533296,0.1653736865861407,0.0805946600612604,0.6944712356847145,0.5327373588545578,0.1653736865861407,0.0805946600612604,0.6928412739489458,0.5279894942533296,0.15983731183965305,0.0805946600612604,0.7273589984673231,0.5034389065224989,0.15983731183965305,0.0805946600612604,0.7212836802623049,0.4957946937426265,0.15983731183965305,0.0805946600612604,0.7072952759263256,0.4774168833124074,0.1542294472001163,0.031064825341915805,0.6944712356847145,0.4774168833124074,0.14854822222457406,0.031064825341915805,0.1708403712470258,0.6588874289418842,0.44107524482975424,0.14854822222457406,0.031064825341915805,0.20729371994616005,0.6553413506626079,0.4262458899724343,0.14854822222457406,0.031064825341915805,0.2545745746342213,0.6606496690117377,0.4140066837703492,0.14854822222457406,0.031064825341915805,0.2764151118333295,0.6658938872548748,0.4045954708557843,0.14854822222457406,0.031064825341915805,0.3360308944899442,0.66935517920185,0.3949757899775913,0.14279169208928144,0.34339543316610505,0.6315579837174773,0.3818088468768589,0.13104454088731218,0.3949757899775913,0.6315579837174773,0.3818088468768589,0.12504962091441707,0.4077552563239917,0.6201257588300466,0.3784537773312819,0.12504962091441707,0.4077552563239917,0.6353028142596233,0.32853931442050505,0.13104454088731218,0.455414913486535,0.6353028142596233,0.2545745746342213,0.13104454088731218,0.4292525466042221,0.6334344353374242,0.2362751721302685,0.13104454088731218,0.573282497428468,0.6142947776001274,0.2268279573914593,0.12504962091441707,0.5818006492345569,0.5983515459054679,0.20729371994616005,0.11897078852265608,0.573282497428468,0.20729371994616005
26,0.7489953390896835,0.4740177825003984,0.2837723431121041,0.17033566717989362,0.7323220673462357,0.4740177825003984,0.2794099929430304,0.17033566717989362,0.7636166731928922,0.4712078236700847,0.2794099929430304,0.17033566717989362,0.7693301042128188,0.4712078236700847,0.2705515949047702,0.17033566717989362,0.7650520930069524,0.453955218229786,0.266053703899888,0.17033566717989362,0.7777617435895652,0.453955218229786,0.2569157114639093,0.17033566717989362,0.7549030733827667,0.4329207704378353,0.2569157114639093,0.17033566717989362,0.7592817264172482,0.4108154629263841,0.2380418593551788,0.17033566717989362,0.7504798237857853,0.4108154629263841,0.2380418593551788,0.1589146218772839,0.7338645489074118,0.407563669589557,0.2428377745384505,0.17593549825609575,0.7292205710192929,0.407563669589557,0.2331923909281496,0.17593549825609575,0.7430061319737123,0.3943074066017254,0.22828815974175465,0.17593549825609575,0.739980267760832,0.3806337396408422,0.22828815974175465,0.17593549825609575,0.7276614771626714,0.3909291382066813,0.22828815974175465,0.17593549825609575,0.6969228617150017,0.3771469801534977,0.22332791483603004,0.1869230930509568,0.6884586623050899,0.3771469801534977,0.2331923909281496,0.1869230930509568,0.6656471520266916,0.3771469801534977,0.2331923909281496,0.17033566717989362,0.12273062494099855,0.6358198020075129,0.3592804934676791,0.21323416120081987,0.17033566717989362,0.20809792552367148,0.6377452448832215,0.3592804934676791,0.21323416120081987,0.17033566717989362,0.2380418593551788,0.6377452448832215,0.3368228220289522,0.17033566717989362,0.17033566717989362,0.26150874130681245,0.6160807700233721,0.3329643219166125,0.17033566717989362,0.17033566717989362,0.2750033793638472,0.591145033039891,0.32907123333248484,0.17033566717989362,0.3251429305453024,0.5759093440454337,0.3171780931301585,0.17033566717989362,0.3592804934676791,0.5646898872725865,0.3171780931301585,0.18146404281954226,0.4359887879576604,0.5669570857326347,0.3171780931301585,0.18146404281954226,0.5089832287052537,0.5759093440454337,0.3171780931301585,0.17593549825609575,0.5413421277150787,0.5759093440454337,0.3131402188095564,0.17593549825609575,0.6201010016591288,0.5646898872725865,0.3131402188095564,0.17593549825609575,0.654700547668006,0.5267062069635693,0.30079633351059304,0.17033566717989362,0.7002628855751825,0.4905061149912461,0.2837723431121041,0.17033566717989362,0.7085022636996067,0.2837723431121041
27,0.23447856525039346,0.4670339245426897,0.35829006072078795,0.2128821852276381,0.27851825898017485,0.4670339245426897,0.3551100024617501,0.2128821852276381,0.3114993799825621,0.4694935657064835,0.328794768011658,0.20393368077886292,0.3321727026984104,0.4494149802044232,0.328794768011658,0.19479690915547154,0.328794768011658,0.4570536444730223,0.3321727026984104,0.19479690915547154,0.3253903537170743,0.4570536444730223,0.3321727026984104,0.19479690915547154,0.3219590413854926,0.4545223219683637,0.3321727026984104,0.19479690915547154,0.2630156040411898,0.4363775038741396,0.328794768011658,0.19479690915547154,0.3253903537170743,0.4363775038741396,0.30795608637688043,0.20393368077886292,0.3888720204346922,0.4363775038741396,0.30795608637688043,0.20393368077886292,0.4090661849984724,0.4570536444730223,0.30795608637688043,0.19938932217096592,0.4090661849984724,0.4545223219683637,0.30795608637688043,0.19938932217096592,0.4033916001791832,0.4570536444730223,0.29714937889953585,0.19479690915547154,0.3829254861384808,0.4442468601801823,0.29714937889953585,0.19479690915547154,0.364581161834612,0.4416395528869948,0.29714937889953585,0.19938932217096592,0.3768963978385688,0.4090661849984724,0.30438364601383394,0.19938932217096592,0.4090661849984724,0.4090661849984724,0.30078157539721634,0.19938932217096592,0.0,0.41466757976487945,0.4090661849984724,0.2630156040411898,0.19938932217096592,0.007170441953051186,0.41466757976487945,0.40623816069064345,0.2590519036728969,0.19938932217096592,0.02799767883680283,0.4005262588700028,0.4033916001791832,0.2669434556145516,0.20393368077886292,0.047871655347366905,0.4310509154353681,0.3976418872955374,0.2669434556145516,0.19479690915547154,0.07909845507976399,0.4283629203700406,0.3976418872955374,0.2708361010377652,0.0968106619525296,0.4519761588923489,0.39473823098440974,0.2708361010377652,0.0968106619525296,0.459570298403873,0.39473823098440974,0.2590519036728969,0.1355293209878156,0.4620724527855876,0.3799214042483944,0.2630156040411898,0.19938932217096592,0.4645602737380803,0.3799214042483944,0.2550516941066585,0.20843098024386972,0.4570536444730223,0.3676928648155634,0.2510142965208554,0.20843098024386972,0.4545223219683637,0.3551100024617501,0.2510142965208554,0.20843098024386972,0.459570298403873,0.35829006072078795,0.2510142965208554,0.2172882310307163,0.459570298403873,0.35829006072078795,0.24282512573016546,0.23447856525039346,0.35829006072078795
28,0.5818042291410557,0.7853186438142918,0.6658402468530296,0.497261427486454,0.6434423331177231,0.7902643056787988,0.6636517267479853,0.4907765171511291,0.6547856652231395,0.7836574945696747,0.6525405771526832,0.4874973843564888,0.6787447053382216,0.7853186438142918,0.6434423331177231,0.4672849856150262,0.7034573162436791,0.7983839413448728,0.6317947604490134,0.4672849856150262,0.6871394624156413,0.7769486210817496,0.6341493996767379,0.4603329275765161,0.6974097420703328,0.7803160123237064,0.6317947604490134,0.4568147158019529,0.7094218328763197,0.7735549159186594,0.6341493996767379,0.4275933144830232,0.7268390965812909,0.771848066469688,0.6317947604490134,0.4275933144830232,0.7490260879090644,0.7701344823417693,0.5999627268151003,0.4082782839085923,0.7561768218212456,0.7526161719580581,0.6024959126541763,0.4082782839085923,0.7853186438142918,0.7324930095842659,0.6024959126541763,0.4082782839085923,0.8063545529827186,0.7324930095842659,0.5999627268151003,0.4043100128667216,0.8126273645892473,0.7230285104191104,0.5999627268151003,0.4043100128667216,0.8218699060271306,0.7172491978560412,0.6024959126541763,0.4043100128667216,0.8172732220125343,0.7094218328763197,0.6050144083787006,0.4003051479891621,0.8383200139014207,0.7133531493725553,0.5192251257624746,0.3624955552478881,0.04783335259643973,0.8397850362708108,0.7034573162436791,0.5192251257624746,0.3624955552478881,0.09904374591682004,0.8441506826410755,0.7054546040202226,0.5192251257624746,0.3624955552478881,0.1070210925272514,0.8264184466779124,0.7014508006358829,0.5161546463030746,0.3624955552478881,0.11485454621890555,0.8188108621891265,0.6994349715323929,0.5161546463030746,0.3624955552478881,0.13010990511363868,0.8218699060271306,0.7074427484534662,0.5161546463030746,0.2532789688829559,0.8188108621891265,0.7054546040202226,0.5161546463030746,0.2910945750281922,0.8172732220125343,0.7034573162436791,0.5130623037658084,0.3353270257807075,0.8095022839999396,0.7014508006358829,0.5099477845682749,0.3711867321930109,0.8015897614279376,0.6974097420703328,0.5099477845682749,0.4122106238051808,0.7983839413448728,0.6933307284915471,0.5099477845682749,0.4313553362477131,0.7869734634694865,0.6871394624156413,0.5130623037658084,0.5161546463030746,0.7919004227118597,0.6614521222541287,0.5099477845682749,0.5628532420544966,0.7836574945696747,0.6658402468530296,0.5036509276883503,0.5818042291410557,0.6658402468530296
29,0.20890438028752076,0.2176987135758099,0.10951116868174854,0.0581982534065929,0.2375516913664328,0.2176987135758099,0.10951116868174854,0.0581982534065929,0.2591822998167002,0.21478701135999825,0.10951116868174854,0.0581982534065929,0.2721740089730999,0.21185565596751876,0.10577223648972392,0.0581982534065929,0.27978648748176554,0.21185565596751876,0.10200083531245928,0.0581982534065929,0.3066100238979787,0.21185565596751876,0.10200083531245928,0.0581982534065929,0.30896833404842394,0.21185565596751876,0.10200083531245928,0.062367963455737065,0.3273875080138823,0.20593291172632547,0.0904860532528015,0.06649802006625524,0.3428873823938306,0.20593291172632547,0.0904860532528015,0.06649802006625524,0.3450571733926366,0.20890438028752076,0.0904860532528015,0.070589170337716,0.35785307959411905,0.20890438028752076,0.08657893393074444,0.04973677510297614,0.37232019531483385,0.19689453736652246,0.0826363449653749,0.04973677510297614,0.3682356746948384,0.1938394562873852,0.0826363449653749,0.04973677510297614,0.3661789179478556,0.1876640545692193,0.0826363449653749,0.0581982534065929,0.3557464390042384,0.15873368538109006,0.0826363449653749,0.0581982534065929,0.33851500540093155,0.15203434090688006,0.0826363449653749,0.04544340056367783,0.3251273817719485,0.14864551230109735,0.0826363449653749,0.04973677510297614,0.0581982534065929,0.3251273817719485,0.14864551230109735,0.07865763645058033,0.04973677510297614,0.07464214045273265,0.3251273817719485,0.14178747850886014,0.07865763645058033,0.04973677510297614,0.08657893393074444,0.31596738776714217,0.1348194081563976,0.07865763645058033,0.04973677510297614,0.08657893393074444,0.2897332389968481,0.1241530852874684,0.07865763645058033,0.04973677510297614,0.0826363449653749,0.27978648748176554,0.1241530852874684,0.07464214045273265,0.09435833545311267,0.2721740089730999,0.1241530852874684,0.07464214045273265,0.09435833545311267,0.2747263566030563,0.1168938292333656,0.070589170337716,0.1348194081563976,0.2644257118319521,0.1168938292333656,0.06649802006625524,0.16204499841775358,0.26181191900412826,0.11321818618789573,0.062367963455737065,0.16204499841775358,0.25653666144621473,0.12053862444167393,0.062367963455737065,0.1845431095617648,0.2430611798630597,0.1168938292333656,0.062367963455737065,0.19076273163992136,0.2319714100911711,0.10951116868174854,0.062367963455737065,0.20294097205633466,0.2319714100911711,0.10951116868174854,0.062367963455737065,0.1876640545692193,0.10951116868174854
2A,0.8074009717899794,0.5971775490436079,0.3940384558862304,0.25536637790226235,0.7447670130649584,0.5971775490436079,0.3940384558862304,0.25536637790226235,0.7350336549228564,0.5903641025205204,0.38311006010171533,0.26996976507731296,0.7727229106852131,0.5971775490436079,0.3603919818654219,0.2402548064048659,0.7636027749062044,0.5971775490436079,0.3603919818654219,0.2402548064048659,0.7542870015806259,0.5903641025205204,0.3603919818654219,0.22459840275865528,0.7681867825853502,0.5903641025205204,0.3603919818654219,0.22459840275865528,0.7772121490720818,0.5764078942551164,0.38311006010171533,0.22459840275865528,0.7636027749062044,0.5834420569428297,0.38311006010171533,0.22459840275865528,0.7350336549228564,0.5834420569428297,0.3718995527593574,0.22459840275865528,0.7250771430228248,0.5903641025205204,0.3718995527593574,0.22459840275865528,0.7250771430228248,0.5545948456357352,0.34857117430289924,0.22459840275865528,0.7300839308683851,0.539419348208885,0.2977811405803459,0.22459840275865528,0.7300839308683851,0.539419348208885,0.2977811405803459,0.22459840275865528,0.7200119602848974,0.5073784461115252,0.2840980381115923,0.22459840275865528,0.7200119602848974,0.5073784461115252,0.2840980381115923,0.22459840275865528,0.7250771430228248,0.5073784461115252,0.2840980381115923,0.22459840275865528,0.0,0.688313796241349,0.4989847396183762,0.2840980381115923,0.20835640606840647,0.02594797952328229,0.6937601059516585,0.4816943857217376,0.2840980381115923,0.20835640606840647,0.6715526698878507,0.6827983182564311,0.4543953685024589,0.2840980381115923,0.20835640606840647,0.6827983182564311,0.6715526698878507,0.4543953685024589,0.2840980381115923,0.20835640606840647,0.6600080677241009,0.6600080677241009,0.4543953685024589,0.2840980381115923,0.6658187281222906,0.6420945326139886,0.4543953685024589,0.25536637790226235,0.688313796241349,0.6541186078707111,0.4449005752999903,0.25536637790226235,0.7447670130649584,0.6359553069770241,0.4449005752999903,0.25536637790226235,0.8074009717899794,0.6359553069770241,0.4543953685024589,0.25536637790226235,0.8356269987262769,0.6359553069770241,0.3940384558862304,0.25536637790226235,0.8584414087250947,0.6234102027754587,0.38311006010171533,0.25536637790226235,0.8197231296449825,0.5834420569428297,0.3940384558862304,0.25536637790226235,0.823754029354829,0.5834420569428297,0.3940384558862304,0.25536637790226235,0.8115473253649291,0.3940384558862304
2B,0.15804214466969274,0.20507980771920456,0.06617746752268226,0.023197819916957324,0.21969120410198809,0.1742940496254072,0.06617746752268226,0.023197819916957324,0.2736670079493578,0.1742940496254072,0.06617746752268226,0.023197819916957324,0.2861742647407459,0.1742940496254072,0.06617746752268226,0.023197819916957324,0.2861742647407459,0.15804214466969274,0.06617746752268226,0.023197819916957324,0.2736670079493578,0.1411583479002249,0.08617080175559451,0.023197819916957324,0.26078884628928706,0.10528408170704427,0.08617080175559451,0.023197819916957324,0.1742940496254072,0.10528408170704427,0.06617746752268226,0.023197819916957324,0.18995965966814046,0.10528408170704427,0.06617746752268226,0.023197819916957324,0.12359152725964995,0.10528408170704427,0.06617746752268226,0.023197819916957324,0.12359152725964995,0.10528408170704427,0.06617746752268226,0.023197819916957324,0.08617080175559451,0.1742940496254072,0.045219108212907824,0.023197819916957324,0.08617080175559451,0.15804214466969274,0.045219108212907824,0.023197819916957324,0.06617746752268226,0.15804214466969274,0.045219108212907824,0.023197819916957324,0.24751710719328,0.12359152725964995,0.023197819916957324,0.023197819916957324,0.26078884628928706,0.12359152725964995,0.023197819916957324,0.023197819916957324,0.24751710719328,0.12359152725964995,0.023197819916957324,0.023197819916957324,0.0,0.2338269734912682,0.10528408170704427,0.023197819916957324,0.023197819916957324,0.0,0.20507980771920456,0.12359152725964995,0.023197819916957324,0.023197819916957324,0.12359152725964995,0.15804214466969274,0.12359152725964995,0.023197819916957324,0.023197819916957324,0.12359152725964995,0.1411583479002249,0.12359152725964995,0.023197819916957324,0.023197819916957324,0.12359152725964995,0.20507980771920456,0.10528408170704427,0.023197819916957324,0.12359152725964995,0.20507980771920456,0.10528408170704427,0.023197819916957324,0.1411583479002249,0.2338269734912682,0.10528408170704427,0.023197819916957324,0.1411583479002249,0.18995965966814046,0.10528408170704427,0.023197819916957324,0.1411583479002249,0.18995965966814046,0.10528408170704427,0.023197819916957324,0.1411583479002249,0.18995965966814046,0.12359152725964995,0.023197819916957324,0.1411583479002249,0.18995965966814046,0.12359152725964995,0.023197819916957324,0.1411583479002249,0.18995965966814046,0.06617746752268226,0.023197819916957324,0.1411583479002249,0.20507980771920456,0.06617746752268226,0.023197819916957324,0.18995965966814046,0.06617746752268226
30,0.29856626510316914,0.4329949236523281,0.28372696781659273,0.08413639701554787,0.29856626510316914,0.4329949236523281,0.29563869183254243,0.08413639701554787,0.2867356678284493,0.4329949236523281,0.2620614091536539,0.0645805835991663,0.27457374713420635,0.3831375912765819,0.2652234515196713,0.0645805835991663,0.3402647265889457,0.4019363928764434,0.2652234515196713,0.0645805835991663,0.3831375912765819,0.3996305639368993,0.2458963564226105,0.0645805835991663,0.3926386993772194,0.36848445112476746,0.2458963564226105,0.0645805835991663,0.3783079367300253,0.3609682121978288,0.2458963564226105,0.0645805835991663,0.3831375912765819,0.3584336115248569,0.23925801390828236,0.05955087391540721,0.38791412690701904,0.3584336115248569,0.23251662487565886,0.04410250098273664,0.3609682121978288,0.36348810638982,0.22910627837634706,0.04410250098273664,0.3558841317042389,0.3402647265889457,0.18971080466053852,0.04410250098273664,0.3481446443688947,0.3376059916869323,0.18971080466053852,0.04410250098273664,0.3609682121978288,0.3268052330534004,0.18971080466053852,0.04410250098273664,0.3807294776054265,0.3268052330534004,0.18971080466053852,0.03348959750741686,0.37587281807510337,0.3268052330534004,0.1380175462480841,0.03348959750741686,0.41774324262297297,0.3268052330534004,0.1380175462480841,0.03348959750741686,0.02808427846298969,0.4019363928764434,0.29856626510316914,0.1380175462480841,0.03348959750741686,0.0226108349163838,0.4110391995537561,0.28972366753021433,0.1380175462480841,0.03348959750741686,0.04410250098273664,0.4497937769084113,0.28372696781659273,0.12078937706880599,0.03348959750741686,0.03882846702909429,0.4718799314238858,0.28972366753021433,0.12078937706880599,0.03348959750741686,0.06955270880132032,0.4796407042171042,0.28972366753021433,0.12078937706880599,0.07932937655882784,0.4393708827928193,0.28372696781659273,0.12078937706880599,0.07446855316495292,0.4286916794576929,0.28372696781659273,0.12078937706880599,0.09824623133170797,0.4265239613630832,0.2620614091536539,0.12078937706880599,0.08889079256361881,0.4308486314163192,0.29563869183254243,0.12078937706880599,0.12516091343260613,0.4372559467909789,0.2926912498191345,0.08889079256361881,0.17054992287596668,0.4329949236523281,0.28372696781659273,0.08889079256361881,0.1821475907455417,0.4372559467909789,0.28372696781659273,0.08413639701554787,0.2008142554101041,0.4329949236523281,0.28372696781659273,0.08413639701554787,0.23925801390828236,0.28372696781659273
31,0.40514606075628334,0.2736921329806729,0.15045223982130707,0.07913293451203834,0.4026999690649224,0.2720382649041429,0.15045223982130707,0.07913293451203834,0.4171740325013929,0.27698109357637163,0.139349669071508,0.0817089279826207,0.4183587091287794,0.2736921329806729,0.13025861489504115,0.0817089279826207,0.4171740325013929,0.25686300612179397,0.11625494115421005,0.0817089279826207,0.4277215527830552,0.2481974004545265,0.11862046910384692,0.0817089279826207,0.42189347205363387,0.2499444093969765,0.11862046910384692,0.07393465131182791,0.4207184114888573,0.2499444093969765,0.11862046910384692,0.07393465131182791,0.4413978932520122,0.2481974004545265,0.11862046910384692,0.07393465131182791,0.4447507283273098,0.2551436623970585,0.11862046910384692,0.06601866728378843,0.43232835246677415,0.2429138081635232,0.11862046910384692,0.06601866728378843,0.43801897213970425,0.23576751620295114,0.11862046910384692,0.06601866728378843,0.4368867977731904,0.2321497840007005,0.11862046910384692,0.07393465131182791,0.4368867977731904,0.22666604494155254,0.1209731821951517,0.07393465131182791,0.41240274325696696,0.20594496856975844,0.12331321852511455,0.07393465131182791,0.4002400220931076,0.19815798926279998,0.11862046910384692,0.06334761431494425,0.3927754573251866,0.20011786272001814,0.11625494115421005,0.057955713829841625,0.06601866728378843,0.3800421278195039,0.20206893142748103,0.11387645798030376,0.057955713829841625,0.07393465131182791,0.3787480181205616,0.20011786272001814,0.11387645798030376,0.057955713829841625,0.09685203852040984,0.3839014794353274,0.1922247366373687,0.11387645798030376,0.055234450728013765,0.13482792934431914,0.3722189870139758,0.1882237181492426,0.1090800528499358,0.057955713829841625,0.14382481455247564,0.3574999720776875,0.18418549652966898,0.11148487689726368,0.17805687516113264,0.34925606597053954,0.1821522170750659,0.10178463569728796,0.2135947817210168,0.32938898936259386,0.17805687516113264,0.09186277403474437,0.2481974004545265,0.3205882015612145,0.17805687516113264,0.09436457095047136,0.3008850449315002,0.3161200123241316,0.16341118792305928,0.08681552506793036,0.3250108880951037,0.3235416578985432,0.17184052928061885,0.07654157046496672,0.3351586372549075,0.3024328175690557,0.1612780385099933,0.08426973214204399,0.3655903006531296,0.2867011191023931,0.15913435984473584,0.08681552506793036,0.4026999690649224,0.27698109357637163,0.1612780385099933,0.0817089279826207,0.4087895584357671,0.15045223982130707
32,0.3646471342610597,0.3744060942664932,0.11916446848359775,0.04345698786785147,0.3839505730301132,0.3839505730301132,0.11916446848359775,0.04345698786785147,0.3839505730301132,0.3932897958483229,0.11916446848359775,0.022271824128462268,0.3839505730301132,0.3839505730301132,0.101438596346891,0.022271824128462268,0.4024324053273614,0.3932897958483229,0.101438596346891,0.022271824128462268,0.3932897958483229,0.34444562806049706,0.101438596346891,0.022271824128462268,0.3744060942664932,0.3339812030992198,0.101438596346891,0.022271824128462268,0.4024324053273614,0.3122641260190148,0.101438596346891,0.022271824128462268,0.3932897958483229,0.3122641260190148,0.101438596346891,0.022271824128462268,0.3646471342610597,0.3232583968576572,0.06365661453056053,0.022271824128462268,0.34444562806049706,0.3122641260190148,0.06365661453056053,0.022271824128462268,0.3932897958483229,0.3232583968576572,0.06365661453056053,0.022271824128462268,0.420159724757735,0.2894036505369317,0.06365661453056053,0.022271824128462268,0.4287592153273676,0.2263592399903331,0.06365661453056053,0.022271824128462268,0.420159724757735,0.212572706469726,0.06365661453056053,0.022271824128462268,0.4287592153273676,0.2397215566959502,0.06365661453056053,0.022271824128462268,0.49933518063688,0.2397215566959502,0.04345698786785147,0.022271824128462268,0.022271824128462268,0.5065132906566066,0.19833413504336275,0.04345698786785147,0.022271824128462268,0.06365661453056053,0.5273620947936422,0.1525830775696148,0.04345698786785147,0.022271824128462268,0.06365661453056053,0.5724377935774688,0.1525830775696148,0.04345698786785147,0.022271824128462268,0.08295833717851958,0.5600292447520668,0.16837504723274035,0.04345698786785147,0.022271824128462268,0.08295833717851958,0.5724377935774688,0.16837504723274035,0.04345698786785147,0.101438596346891,0.553689436941953,0.16837504723274035,0.04345698786785147,0.1525830775696148,0.4693740251856129,0.16837504723274035,0.04345698786785147,0.19833413504336275,0.4454636235588481,0.18361287470810733,0.04345698786785147,0.18361287470810733,0.5065132906566066,0.19833413504336275,0.04345698786785147,0.252684985758284,0.49933518063688,0.11916446848359775,0.04345698786785147,0.26527265342218964,0.4920364325906185,0.11916446848359775,0.04345698786785147,0.3122641260190148,0.4535809068460019,0.11916446848359775,0.04345698786785147,0.3009842876723689,0.4024324053273614,0.11916446848359775,0.04345698786785147,0.3009842876723689,0.11916446848359775
33,0.4490348614763825,0.35667322471291746,0.23767537664956806,0.109826941937452,0.4509216903045061,0.35550212650163737,0.21881354883914708,0.10775733163747217,0.4629902250683221,0.3613262914432275,0.21396725520553955,0.09512817588349658,0.4574617743419691,0.3613262914432275,0.21558870271371147,0.09937883113969977,0.4574617743419691,0.3507858965655494,0.21233973129581346,0.09937883113969977,0.4639048299541645,0.3338636939054471,0.2074202414183212,0.09725870389945207,0.4666371443865962,0.3387662642192332,0.2074202414183212,0.0929871445417102,0.4433246857526323,0.3350945346526288,0.19402247091301145,0.09083550579975863,0.43559241908693136,0.3276566148262174,0.19402247091301145,0.09725870389945207,0.43461613377164704,0.314969803727448,0.1888897964724118,0.09512817588349658,0.4602347966051597,0.314969803727448,0.1854340006431303,0.09725870389945207,0.4518620395383953,0.30322589813668543,0.1888897964724118,0.09937883113969977,0.4629902250683221,0.30322589813668543,0.1854340006431303,0.09725870389945207,0.4684491838069098,0.30717592429249635,0.1801981933652653,0.10148865865977093,0.456533484896658,0.3045465693868184,0.1784388025116668,0.09725870389945207,0.4490348614763825,0.30717592429249635,0.17132908537302952,0.09725870389945207,0.4480883640746463,0.30586323670395144,0.16227507086030374,0.09083550579975863,0.01822365461546327,0.43559241908693136,0.30322589813668543,0.15859994415036888,0.09083550579975863,0.01822365461546327,0.4461891583388398,0.2965616200795055,0.15675065211771322,0.09083550579975863,0.02580562743571205,0.4509216903045061,0.2884271050819195,0.15675065211771322,0.10148865865977093,0.0929871445417102,0.4394757605471655,0.28152998127208423,0.15675065211771322,0.08649998201406878,0.1240444690844056,0.4326569543605344,0.28013731425247634,0.15675065211771322,0.15115505390792994,0.4197022116237164,0.2745215527283581,0.15489345183144804,0.2057679495427054,0.4053047546192233,0.27733851044139746,0.15115505390792994,0.2745215527283581,0.4011019804536764,0.2702615577888907,0.13974281258267482,0.3045465693868184,0.4011019804536764,0.2645157739574109,0.13196456752719035,0.3519697642336431,0.4063491238807501,0.2645157739574109,0.11597724697407323,0.3659300328434153,0.4073909877199501,0.2452989466353596,0.11597724697407323,0.3893301376009224,0.38606347296893184,0.24074088207816255,0.1220416686768212,0.4414044870127192,0.3693510928650153,0.2345880791716921,0.1200295893105632,0.4528003570942972,0.23613447126394346
