dep,01-04-2020,01-05-2020,02-04-2020,02-05-2020,03-04-2020,03-05-2020,04-04-2020,04-05-2020,05-04-2020,05-05-2020,06-04-2020,06-05-2020,07-04-2020,07-05-2020,08-04-2020,08-05-2020,09-04-2020,09-05-2020,10-04-2020,10-05-2020,11-04-2020,11-05-2020,12-04-2020,12-05-2020,13-04-2020,13-05-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-03-2020,18-04-2020,19-03-2020,19-04-2020,20-03-2020,20-04-2020,21-03-2020,21-04-2020,22-03-2020,22-04-2020,23-03-2020,23-04-2020,24-03-2020,24-04-2020,25-03-2020,25-04-2020,26-03-2020,26-04-2020,27-03-2020,27-04-2020,28-03-2020,28-04-2020,29-03-2020,29-04-2020,30-03-2020,30-04-2020,31-03-2020
22,0.08937095022519073,0.0876489238536387,0.10951964960662423,0.09788012685618072,0.1192539640757824,0.09788012685618072,0.11441407949220865,0.09788012685618072,0.1272024744110497,0.09619157697671936,0.1350081209397151,0.09619157697671936,0.1256243677258379,0.09619157697671936,0.12085534672316675,0.0927946532688911,0.11764665475816725,0.09788012685618072,0.1272024744110497,0.09619157697671936,0.1256243677258379,0.09956213702181936,0.13190267701858022,0.09956213702181936,0.1334581746768032,0.09619157697671936,0.13809151679479556,0.1350081209397151,0.1256243677258379,0.13034158805553356,0.002106184932564207,0.1272024744110497,0.004202204840375129,0.1192539640757824,0.010430243913376193,0.11603337473844445,0.01453319820800501,0.1078758380987103,0.01453319820800501,0.1078758380987103,0.018597752741524646,0.10123765793457873,0.022624619625093958,0.09956213702181936,0.03056804146693098,0.09788012685618072,0.044128738920418784,0.09619157697671936,0.06279489003345629,0.09788012685618072,0.06643374233892978,0.09619157697671936,0.07004235871292634,0.09108617552700674,0.07539967765706515,0.09449643633161142,0.07539967765706515
23,0.08994942946401961,0.1644275260110422,0.08994942946401961,0.1644275260110422,0.08994942946401961,0.17060536107765012,0.09727328737629196,0.1453485658634268,0.09727328737629196,0.1387979970018366,0.08994942946401961,0.13214710925847445,0.10447568266061603,0.12539278210904345,0.20024130901993464,0.13214710925847445,0.2059333234193931,0.15180179725494447,0.2059333234193931,0.1644275260110422,0.21709832087743644,0.1387979970018366,0.2279834641624673,0.13214710925847445,0.2333254070592041,0.13214710925847445,0.22257499473861053,0.21155170037757004,0.21155170037757004,0.21709832087743644,0.0,0.22257499473861053,0.0,0.22257499473861053,0.0,0.21709832087743644,0.008991925390591739,0.2059333234193931,0.008991925390591739,0.19447370125234248,0.017801446147598654,0.2059333234193931,0.017801446147598654,0.1886284652109227,0.034901863133114136,0.1886284652109227,0.034901863133114136,0.2059333234193931,0.051354379054270295,0.2059333234193931,0.051354379054270295,0.21155170037757004,0.051354379054270295,0.2333254070592041,0.06720630232545986,0.17669654763018144,0.07492043909889999
24,0.043701403139334016,0.07752768877490289,0.05005085076645816,0.07752768877490289,0.06552984063500672,0.07455915717680697,0.08047606725365801,0.08047606725365801,0.08340456440471106,0.07752768877490289,0.0892029747286064,0.08047606725365801,0.08340456440471106,0.08340456440471106,0.07455915717680697,0.08047606725365801,0.07157019505597925,0.08047606725365801,0.08340456440471106,0.07752768877490289,0.07752768877490289,0.07455915717680697,0.08340456440471106,0.07157019505597925,0.09775796866026333,0.07455915717680697,0.09207340475431264,0.10336908653139673,0.11165213128592864,0.16073338982904598,0.007016218541256311,0.16073338982904598,0.007016218541256311,0.1582838938719054,0.01048227430410125,0.17514714024494354,0.013920886740565016,0.16316914765475,0.020717496218644427,0.1582838938719054,0.06552984063500672,0.13559358968753255,0.07752768877490289,0.1089086320682526,0.09207340475431264,0.09775796866026333,0.10336908653139673,0.10336908653139673,0.12511553061925074,0.1061476915432708,0.03725774662665544,0.09775796866026333,0.03725774662665544,0.08631344655829874,0.03725774662665544,0.07752768877490289,0.033999708226849834
25,0.2578404389018288,0.2505330121816731,0.28703003574309865,0.2529825081388137,0.2720964611622418,0.25175948710553664,0.2744276233986934,0.25175948710553664,0.2836291218726951,0.2380739109998423,0.2836291218726951,0.2317077096135541,0.29817783675681003,0.22394300072413809,0.30146713156591337,0.21068511889358035,0.30146713156591337,0.2079842738587636,0.2915235521044014,0.21068511889358035,0.28703003574309865,0.21603693624128706,0.3164961219310329,0.21868831493968052,0.3154397008752107,0.21603693624128706,0.33810727094371024,0.3340729225464475,0.3248562353621579,0.3164961219310329,0.05343050776607658,0.2937529947924732,0.06675931089603622,0.2915235521044014,0.08511768578973182,0.2948634389717379,0.09401382810035046,0.29817783675681003,0.11965849549286732,0.30037346570992146,0.12296616176260987,0.2767463394347109,0.14700186792858227,0.2767463394347109,0.15319291335317745,0.26975271838870674,0.15319291335317745,0.279052741466669,0.17711055922964425,0.279052741466669,0.1638193133657469,0.2779010715212836,0.24184931421853575,0.2662132164668355,0.2468326675984137,0.2566310410668017,0.24184931421853575
26,0.3734383598256704,0.20000048052135413,0.3618028872163113,0.20000048052135413,0.38375217823317626,0.1984416328968826,0.3878100865868149,0.1984416328968826,0.3847702154595472,0.1889691858124808,0.3938267307061496,0.1889691858124808,0.3775933255707151,0.1776503717658165,0.38068366936401776,0.16602864857659194,0.3744808338785545,0.16602864857659194,0.36287363352276,0.16434272067558373,0.3596534421857742,0.16434272067558373,0.3692432585573114,0.15753278919097735,0.3671304133202077,0.15061437156922966,0.3585747171356341,0.3375527960158008,0.3318473213952587,0.3166524769824505,0.040022917812117816,0.29719049284690185,0.07251272424434999,0.2984327547977557,0.0848573113271614,0.2984327547977557,0.0948830215934284,0.28456843381080943,0.10078920258119704,0.2689211881577047,0.12364205772934744,0.2595263181768554,0.14002560287605886,0.2526890472067227,0.1792855185841119,0.25406513987230284,0.21977220100627284,0.2595263181768554,0.2386828516751301,0.2595263181768554,0.2871223634401203,0.2526890472067227,0.3094560491587961,0.23005705706404125,0.3398141626554542,0.20923786134218308,0.34541659434451444
27,0.12848825776391326,0.28527436162420783,0.15604790219323747,0.28527436162420783,0.1773643417263901,0.28707342998774416,0.19101537070456984,0.27246778343501754,0.18876978926974894,0.27800262234862955,0.186512536361336,0.27800262234862955,0.18424349001953128,0.27616550251145994,0.14622737110454098,0.2630833543004074,0.186512536361336,0.2630833543004074,0.2295685183366591,0.2630833543004074,0.24368332319379615,0.27800262234862955,0.24368332319379615,0.27616550251145994,0.23969711364005775,0.27800262234862955,0.2254500002082649,0.2128547874040045,0.22129205095733367,0.24368332319379615,0.0,0.24763327749729935,0.0034632917337271093,0.24763327749729935,0.013690478979267513,0.2376902039600953,0.02368235717222977,0.2592720575108005,0.03984100975985449,0.2573537925462275,0.0492552761176921,0.27432057840347035,0.0492552761176921,0.2798320036631307,0.07045935741612094,0.28165371137574235,0.10728602537209918,0.2834678095936951,0.11268441037923825,0.27800262234862955,0.11268441037923825,0.27616550251145994,0.11268441037923825,0.2798320036631307,0.11801651519636355,0.2798320036631307,0.12848825776391326
28,0.26405977773746786,0.4004555815914178,0.3031273170034907,0.40402416766768573,0.31053613676427605,0.3992595068009778,0.3264038575598444,0.4004555815914178,0.3430774785066007,0.4099074123630921,0.3320331584340277,0.394441992267652,0.3389687015788707,0.3968574294278712,0.34714774711790164,0.3920130458808238,0.35913455627691665,0.3907934593396641,0.3746190656709797,0.389570438306387,0.3796602654193862,0.3771469801534977,0.4004555815914178,0.36305774900718907,0.415712022722134,0.36305774900718907,0.4203004909924896,0.42709355673402216,0.423710305540114,0.4392780827667637,0.014763300569930582,0.4403690014059568,0.03184129969515809,0.4436254111784509,0.03462346476341255,0.4304506552480659,0.03738792019502446,0.42484098694394895,0.042864594056198635,0.42709355673402216,0.09171316159401564,0.42484098694394895,0.1084096789243312,0.423710305540114,0.12897454297382113,0.4180123166692659,0.14647114806574954,0.4122385745995437,0.16739496722876596,0.4099074123630921,0.17749059806763026,0.4016483713604455,0.2247225035720421,0.4052072097555616,0.2524602275858632,0.3992595068009778,0.26405977773746786
29,0.06178416276036279,0.06485846404947837,0.0719483168691068,0.06485846404947837,0.07991176679498083,0.06383611310207092,0.08481577646667804,0.06281134980946539,0.08773182020124698,0.06281134980946539,0.09825952675337857,0.06281134980946539,0.09920405622942936,0.06281134980946539,0.10668723911753504,0.06075454046230285,0.11313089563021365,0.06075454046230285,0.11404366284704552,0.06178416276036279,0.11948034325733775,0.06178416276036279,0.12573829709539333,0.057650945916085335,0.12395949271674965,0.05661146604716391,0.12306735090363248,0.11857894301281355,0.11129958580344908,0.1057588623597684,0.015145924038245676,0.1057588623597684,0.019701900589807187,0.1057588623597684,0.023087789480275456,0.10202538153861032,0.023087789480275456,0.09158966908137373,0.021962090348456018,0.08773182020124698,0.025330471881502687,0.08481577646667804,0.025330471881502687,0.08578996817598455,0.03746239152979264,0.08188002070505891,0.04607749142145279,0.08089700878264765,0.04607749142145279,0.07892428460077555,0.0534780146337488,0.07395291069768421,0.055569492222232425,0.0699344274180106,0.059722471340892175,0.0699344274180106,0.05452501244533327
2A,0.4269995765300661,0.2816122365661695,0.3814479615275972,0.2816122365661695,0.37453229816941175,0.2772735942699597,0.4015577799150152,0.2816122365661695,0.394957432785316,0.2816122365661695,0.3882552244344642,0.2772735942699597,0.3982701451241977,0.2772735942699597,0.4048207139857878,0.2684640735129527,0.394957432785316,0.2728911707874721,0.37453229816941175,0.2728911707874721,0.3675047260286572,0.2772735942699597,0.3675047260286572,0.2549053922480537,0.371032726599058,0.24562524252819526,0.371032726599058,0.3639478307829771,0.3639478307829771,0.3675047260286572,0.0,0.3419720899307712,0.008179045539030977,0.34571280626925616,0.3305526463615884,0.3381988734776321,0.3381988734776321,0.3305526463615884,0.3227693828149404,0.3227693828149404,0.3266784504478209,0.3108265271766313,0.3419720899307712,0.3188248099946113,0.3814479615275972,0.3067714605368144,0.4269995765300661,0.3067714605368144,0.4481006133332837,0.3067714605368144,0.4654054715417542,0.2985459403775164,0.4361686957525425,0.2728911707874721,0.4391825488047729,0.2728911707874721,0.4300775092000112
2B,0.05137972333244967,0.06918116948004835,0.07495644716472229,0.057394978523687426,0.09731888906076194,0.057394978523687426,0.10273410238671997,0.057394978523687426,0.10273410238671997,0.05137972333244967,0.09731888906076194,0.045279981461549004,0.09183530002371412,0.03281730472420003,0.057394978523687426,0.03281730472420003,0.06332805552370101,0.03281730472420003,0.039093345762658965,0.03281730472420003,0.039093345762658965,0.03281730472420003,0.026449236349793872,0.057394978523687426,0.026449236349793872,0.05137972333244967,0.019986401581198573,0.08628158646556387,0.09183530002371412,0.08628158646556387,0.0,0.08065593161363054,0.0,0.06918116948004835,0.039093345762658965,0.05137972333244967,0.039093345762658965,0.045279981461549004,0.039093345762658965,0.06918116948004835,0.039093345762658965,0.06918116948004835,0.045279981461549004,0.08065593161363054,0.045279981461549004,0.06332805552370101,0.045279981461549004,0.06332805552370101,0.045279981461549004,0.06332805552370101,0.045279981461549004,0.06332805552370101,0.045279981461549004,0.06332805552370101,0.045279981461549004,0.06918116948004835,0.06332805552370101
30,0.11437840817282367,0.1821785050889257,0.11437840817282367,0.1821785050889257,0.1089086320682526,0.1821785050889257,0.10336908653139673,0.15582050393260422,0.13429757415724566,0.16559132059206108,0.15582050393260422,0.16438192275703392,0.16073338982904598,0.1483453713377256,0.15334306149323534,0.14455899616036155,0.15582050393260422,0.14328949954783735,0.1582838938719054,0.14328949954783735,0.14455899616036155,0.14582479269007462,0.14201628115745218,0.13429757415724566,0.13817407548448746,0.1329976794965711,0.14455899616036155,0.154583549288646,0.15209902030484432,0.17396409815706776,0.00875270418900108,0.16559132059206108,0.007016218541256311,0.17039551208079975,0.013920886740565016,0.19138000356292745,0.012204983750181829,0.2037219327948573,0.02240015807524513,0.2081243474001538,0.02574604890743578,0.185651953211516,0.02407632565920156,0.17984734285247408,0.03236147738235206,0.17867705251374866,0.029066359284330438,0.1810144880910938,0.042099429792474066,0.18449722112494324,0.05940428800094456,0.1821785050889257,0.06400653327913544,0.18449722112494324,0.07157019505597925,0.1821785050889257,0.08776061378175927
31,0.14062384809257092,0.08555373471327404,0.13951012910319274,0.08492194164010645,0.14615000080478038,0.08681457021026735,0.1466987682292026,0.08555373471327404,0.14615000080478038,0.07919405917311524,0.15106412205217007,0.07597895356630292,0.1483409222473993,0.07662388163537512,0.14779422720805885,0.07662388163537512,0.15753096666908814,0.07597895356630292,0.15913274306770872,0.07855293936093123,0.1532304539259914,0.07403840305477312,0.15592326067995566,0.07143744015621734,0.1553860333948456,0.07013109391059316,0.1553860333948456,0.14394797057368874,0.1383935467117969,0.1350264709347721,0.01733188545275452,0.1293560093642241,0.019542415243339183,0.12878486977388318,0.026107287201127767,0.13106493529135255,0.03753862935392704,0.12591785063515676,0.0403500616152463,0.11954298397205468,0.05141725024728622,0.1160259356086239,0.06353976262643693,0.10770700189212097,0.07597895356630292,0.10409237859677256,0.09615593583154758,0.1022737223297913,0.10590345078723523,0.10530059882771413,0.11010014464366699,0.0967716071593565,0.1230317788637138,0.09057526175868773,0.13951012910319274,0.08681457021026735,0.14228908971066084
32,0.18085069827165806,0.18672757390146624,0.1925259842253616,0.1925259842253616,0.1925259842253616,0.19824799693127748,0.1925259842253616,0.1925259842253616,0.20389559903848012,0.19824799693127748,0.19824799693127748,0.16885285013176193,0.18672757390146624,0.16272729749769976,0.20389559903848012,0.15021074007570373,0.19824799693127748,0.15021074007570373,0.18085069827165806,0.15651410881044245,0.16885285013176193,0.15021074007570373,0.19824799693127748,0.15651410881044245,0.2149751407826838,0.13732271772360494,0.2204106871040388,0.2149751407826838,0.2204106871040388,0.2664921571515052,0.008881587279234472,0.2713230688309508,0.026117757350863226,0.28550151458568085,0.026117757350863226,0.3168883511645881,0.03448592533931416,0.30814973678692903,0.03448592533931416,0.3168883511645881,0.042695895384143936,0.30371359523420305,0.06643374233892978,0.2466125090445926,0.08894108333678108,0.2310818500527033,0.08156748546798699,0.2713230688309508,0.1172438962373202,0.2664921571515052,0.12404050571539965,0.2616069033686606,0.15021074007570373,0.23632068899332626,0.1438145348909074,0.20389559903848012,0.1438145348909074
33,0.1504984835996156,0.11093673851003152,0.15135702787823413,0.1104658053887362,0.15689657341509,0.11281538091994603,0.15434863720155506,0.11281538091994603,0.15434863720155506,0.10857694960317404,0.15731977992090762,0.10190050017951006,0.15858693064061985,0.10381855334423748,0.14791262015836226,0.10238080821553046,0.14444067615977454,0.09949095958947347,0.14400472502709932,0.09463139806710276,0.15562447384738656,0.09463139806710276,0.15178566439339167,0.09021080986961501,0.15689657341509,0.09021080986961501,0.1594296484405088,0.1539225240571832,0.1504984835996156,0.1500685741585472,0.004232923196606345,0.14444067615977454,0.004232923196606345,0.14920747646015967,0.006034479217111193,0.15135702787823413,0.023074733170622697,0.1461801176836454,0.03163309896810032,0.14313150771893615,0.03947155171871612,0.13741239319886436,0.05634053389444652,0.13116793649172107,0.07971768079755417,0.12936718971399938,0.09070421424204914,0.12936718971399938,0.10904993427408456,0.13161695894890751,0.11468593181169115,0.132065517635657,0.12437628721029205,0.1230051184795151,0.1470472328402337,0.11608357670568754,0.1522138782733839
34,0.16466852786175132,0.0832009691392992,0.16868077940713275,0.08111200656483453,0.1793879457679225,0.08111200656483453,0.1726563026213073,0.07901294746698614,0.17547384514866535,0.07336534535978342,0.1799442344079667,0.06908091914329909,0.1737855140788622,0.06257397148876187,0.16581867281866672,0.05225420089494191,0.15653108055124293,0.05225420089494191,0.1494326743900749,0.051507605418133866,0.13302390721390725,0.05225420089494191,0.13178341941849658,0.04700087716697613,0.14100184564891308,0.04472985326139373,0.13733792221424218,0.12929176323275998,0.11789894922904755,0.1133864232914026,0.030064171229422943,0.12172985747309854,0.0393841529686709,0.12615695474761796,0.048508322213606514,0.11789894922904755,0.051507605418133866,0.11208847109426244,0.05225420089494191,0.10817117620819952,0.06402840848744926,0.10222817585678044,0.07619832658552456,0.09485230102263363,0.10089639167329473,0.09281876609808494,0.11208847109426244,0.09349766960026347,0.12804055383402935,0.09281876609808494,0.14342740058220418,0.09485230102263363,0.16235905960685387,0.08389506307304634,0.1669657798825657,0.08666039863013075,0.16351532887853024
35,0.09876833978824162,0.1277804250809234,0.11672706941410807,0.12465092509064613,0.11752599252738508,0.12307767764695135,0.11911944315702395,0.12307767764695135,0.12307767764695135,0.11991398139894982,0.13855942678625222,0.11832344864917732,0.1370358522298056,0.1086559491464445,0.14309834093014331,0.1053850281535374,0.1512984460235182,0.10374028283643796,0.14981898800309934,0.10374028283643796,0.1505593469991442,0.10208928490853754,0.15789433780326045,0.0962608589086018,0.15934658621184558,0.08694087716935378,0.16367441955390846,0.1679595503413071,0.16582227003415173,0.16653586612290186,0.00726261877588867,0.15716638845095812,0.016425289475368653,0.1542423277034808,0.020436349914197537,0.15277288126047978,0.020436349914197537,0.1505593469991442,0.02736778152735456,0.14981898800309934,0.034190321684195314,0.14981898800309934,0.03322221053452378,0.1446008315548545,0.04090733886241888,0.14007767507923008,0.049393606132997085,0.13931921438714864,0.05218590774892267,0.13855942678625222,0.06317897259064628,0.1339725739193788,0.08003483648760296,0.1339725739193788,0.08608360393026819,0.1339725739193788,0.0886503636588188
36,0.2200471624566036,0.42208887271412265,0.21322385663700585,0.42631973405482665,0.20629163472331988,0.42841980817553604,0.2366506554955343,0.4199578847197137,0.26502540616595943,0.4002933066814576,0.258878177110035,0.395799790320155,0.258878177110035,0.3866708260983399,0.258878177110035,0.3796959254005726,0.2680666964790196,0.37734584130074894,0.3057794841008621,0.37734584130074894,0.3194548734706367,0.3749829710438918,0.3140362818828066,0.37021831017718376,0.3455778690471856,0.3629718492570296,0.3404774641906103,0.35807281838099714,0.35560242217547,0.3506190687955921,0.0,0.35807281838099714,0.016536051360356064,0.35560242217547,0.021911051675743268,0.35807281838099714,0.02722034129394492,0.3866708260983399,0.02722034129394492,0.3866708260983399,0.08170214982817507,0.3843582834569125,0.0954467932062096,0.3912592943686956,0.1131214391020932,0.4025227493695295,0.1131214391020932,0.4025227493695295,0.1383537706049719,0.4002933066814576,0.18480525070960546,0.3980523601102281,0.18111851819720434,0.4069475913338663,0.19208613342151976,0.4199578847197137,0.19208613342151976
37,0.1525502522553248,0.20199182902861698,0.1801162598945126,0.20199182902861698,0.190670715707232,0.2050288657540992,0.21302530766648486,0.2050288657540992,0.20904549074911088,0.1979091246311513,0.2237854060336732,0.1958532889251868,0.2237854060336732,0.19378767512914466,0.2342853444972933,0.188580244850718,0.2352274153263565,0.18753122385299106,0.2352274153263565,0.18753122385299106,0.2417653051882227,0.18330961606086288,0.23616744703947695,0.1768992490225148,0.2380414282940862,0.17474125957912534,0.2371054484449415,0.2371054484449415,0.2295440912734426,0.22184874961635634,0.006422216577086828,0.21598641787801298,0.009598058750536292,0.21103995800601413,0.018988575556605783,0.2080448117766547,0.018988575556605783,0.21103995800601413,0.020534109151790648,0.21103995800601413,0.02818033626783434,0.2050288657540992,0.03420184669077509,0.20199182902861698,0.038663815548058866,0.206036510015654,0.0503430264405957,0.2080448117766547,0.07552657245884452,0.2050288657540992,0.07552657245884452,0.20199182902861698,0.08493889557551831,0.2050288657540992,0.1145028900461258,0.20199182902861698,0.1386701526952701
38,0.17378730414611696,0.1565074867011616,0.18368401331850606,0.1557054652693441,0.185936193725712,0.15810709986095453,0.1874311848126632,0.15890470243941712,0.20065945054641834,0.15890470243941712,0.21419884918289267,0.15167298985554473,0.21908253337320432,0.1492354091893469,0.2049808243290609,0.14841983245782284,0.2106765713039423,0.14596387219796045,0.21977574099349104,0.14596387219796045,0.21769278984519866,0.1508619821840031,0.21908253337320432,0.14596387219796045,0.2239119101801297,0.1476027212442437,0.21977574099349104,0.2239119101801297,0.21769278984519866,0.2239119101801297,0.02020338608828699,0.2183882175068499,0.024568191490737027,0.21699624682194427,0.0299632233774432,0.2113833159381914,0.033168363252654584,0.2013826721655142,0.039508541283673655,0.20282551230292603,0.054965492347498895,0.2021046914205992,0.06298963713319647,0.1984825312921438,0.08242440023262491,0.1955628935270373,0.09089411685277482,0.19409568104403,0.114473302930135,0.1977544599030111,0.1197375429224922,0.1918855262389132,0.13683795990800765,0.17762046655784575,0.1573080297516216,0.1573080297516216,0.16523333146747288
39,0.21335075277125007,0.32844779796403106,0.21335075277125007,0.32844779796403106,0.2284110163670724,0.32844779796403106,0.25704989899237984,0.326090058829598,0.2786745016935441,0.2916627448414655,0.2760295819357312,0.2942144236385233,0.3092174520305538,0.2916627448414655,0.33312522047286797,0.29927324009124845,0.3446030154018523,0.2679967792871343,0.35798757183746194,0.2679967792871343,0.36017876963360484,0.27069092243019083,0.37097193152395386,0.25981259585269256,0.38564543813189,0.26255782927863786,0.3998393315648841,0.4018296855614268,0.4018296855614268,0.4269069363137653,0.009904522355516093,0.4155124616015517,0.009904522355516093,0.40970111955782784,0.029060636668286764,0.40970111955782784,0.033720493411567985,0.38150335158924376,0.0383308815270631,0.3666868007365551,0.04740737660679135,0.3513468540438214,0.10612852340251253,0.3513468540438214,0.12154432042505738,0.3423315955697953,0.1815666774855735,0.3423315955697953,0.19134849824677533,0.3400482334124522,0.15435060215291035,0.326090058829598,0.15435060215291035,0.3165289796327635,0.19134849824677533,0.33079280626357016,0.20405736359707455
40,0.055755232255618035,0.07494662334245543,0.05901327065542365,0.07494662334245543,0.05901327065542365,0.07494662334245543,0.07494662334245543,0.062247049422920364,0.07494662334245543,0.05901327065542365,0.07180637479522632,0.05901327065542365,0.08728536466377487,0.05901327065542365,0.09631468120557517,0.05901327065542365,0.09928321280367106,0.05901327065542365,0.08423338807066702,0.05901327065542365,0.08423338807066702,0.04916490121186775,0.0811598120297127,0.045831849687969724,0.0811598120297127,0.0424730202474126,0.09031604327048316,0.09631468120557517,0.09928321280367106,0.1051600884334792,0.0,0.09928321280367106,0.0,0.09928321280367106,0.0,0.09332571908474743,0.0,0.09631468120557517,0.0,0.09332571908474743,0.014624091508732303,0.09031604327048316,0.014624091508732303,0.09031604327048316,0.03223779833286945,0.08728536466377487,0.02877174257002452,0.08728536466377487,0.035676410769333214,0.08423338807066702,0.03223779833286945,0.08423338807066702,0.03908801104600067,0.06545692716810221,0.05247256748161034,0.0780643286332819,0.05247256748161034
41,0.1805718608811352,0.3441738706219696,0.21719139150368336,0.3476552077558832,0.20291193046695669,0.3545352642253963,0.20291193046695669,0.3476552077558832,0.20048569800083071,0.3545352642253963,0.2399942392845043,0.3371263410122577,0.2466079886517526,0.3441738706219696,0.25741189111385754,0.33889897401160607,0.2822947520493692,0.34066440116586755,0.2616593037647067,0.3459180275120275,0.2616593037647067,0.3562383820233503,0.26795353686239504,0.3511088600072989,0.2700315048549328,0.3424226808222063,0.28430537824200297,0.2741578492636798,0.27824535691366137,0.2902820021307589,0.0,0.2942212081117071,0.007652964228525464,0.2942212081117071,0.01517340291465649,0.3039156839014693,0.01517340291465649,0.29812500502057404,0.01517340291465649,0.301994023766598,0.022565827898741342,0.3058288785457499,0.036983566253169946,0.3152704347785914,0.04051443514830323,0.3226786226264491,0.05775060521993206,0.32633586092875144,0.08398012892939356,0.33355922049090114,0.0996039174129277,0.3299625582624693,0.0996039174129277,0.3281529953032007,0.15432251429350965,0.3441738706219696,0.15702000421974044
42,0.34979568257522925,0.3356422677033514,0.3618125020636556,0.3356422677033514,0.3696428787007671,0.338033434002167,0.3789652141514767,0.3332378630461662,0.3795074045863217,0.32777878231646124,0.3902114456672386,0.3191480898417933,0.3854272475470701,0.3116113370216895,0.3838207309855506,0.30779333896467115,0.3822082496211385,0.3065131774426014,0.3778787983706598,0.30587167882979993,0.3811299263312064,0.30200266008377585,0.3933718803439144,0.3026498949008922,0.3917945378766957,0.27390915991813464,0.3912674814019313,0.3917945378766957,0.3886225616441183,0.3912674814019313,0.03849125919003733,0.3811299263312064,0.05823531738579449,0.3859614351690357,0.07494101088864721,0.38274640889929856,0.08359473644333293,0.3773345696253768,0.11158998969699112,0.36741999742101855,0.13599497629862514,0.3668624948002973,0.16977017382935627,0.3635023659930304,0.21160176198795186,0.34863368995720223,0.2401535969606253,0.34979568257522925,0.25121432590251874,0.352110382162039,0.2921765739222612,0.34630033588540804,0.3259437324796373,0.3404115069223052,0.3362412946699128,0.3368394965301985,0.3503755150804564
43,0.1080208090779116,0.17561004628411714,0.1080208090779116,0.17561004628411714,0.12457787702633892,0.17561004628411714,0.14052683503289934,0.1803983470705916,0.15084310350887553,0.1898194210961568,0.17561004628411714,0.1851344297958048,0.16091999367474272,0.14571560024182492,0.13527532628222586,0.15084310350887553,0.14571560024182492,0.14571560024182492,0.14571560024182492,0.14052683503289934,0.17561004628411714,0.14571560024182492,0.1851344297958048,0.15591077456688826,0.1803983470705916,0.15084310350887553,0.17076836311829854,0.16091999367474272,0.14571560024182492,0.17076836311829854,0.007154930887736641,0.2169151808963541,0.007154930887736641,0.2035785807799884,0.014193893432994147,0.2035785807799884,0.02793853681102872,0.2080697736684501,0.03465110447409564,0.2125149965291251,0.04777278179600068,0.2035785807799884,0.054187883398654366,0.2169151808963541,0.07288350237903181,0.2169151808963541,0.0849145898005673,0.2169151808963541,0.09080741402120253,0.2125149965291251,0.09080741402120253,0.19904045712664986,0.09080741402120253,0.1803983470705916,0.10235848008177592,0.17561004628411714,0.10235848008177592
44,0.1424486422081843,0.1601696573014522,0.15266330050719396,0.15830519615837893,0.1601696573014522,0.15892757299447713,0.17719584090773102,0.15830519615837893,0.18075905916127533,0.15455208783589394,0.18721665218371125,0.15076626277085528,0.18896127617649547,0.15013207094977166,0.1883805132096296,0.1469471455441876,0.1947265869400232,0.14180217813838106,0.20323354113150965,0.14115475034718686,0.20267156579183215,0.14050635595696084,0.2065902071926433,0.1352840536574423,0.2088136574960675,0.13066245125182332,0.20714713786899586,0.20491511711687754,0.2004163641415528,0.20435531492296805,0.015848709113009982,0.19928435651014687,0.021005640656164164,0.200981263391208,0.02610205527455068,0.1975807933350577,0.032805556790454264,0.1970114507234924,0.042670705136366616,0.19069891979321815,0.04832355804452194,0.1918534983860455,0.064080573173133,0.1842932803356625,0.07326747272813597,0.18604966375641005,0.07477990497895988,0.1825297648565591,0.10184979038919356,0.1777917445164588,0.11305259066939988,0.17600157511485595,0.12262345296756146,0.1681577549741438,0.12262345296756146,0.16325941479806244,0.12329908235382872
45,0.2277639392131725,0.289502377145997,0.24427902727873116,0.2903604973261975,0.264759629992981,0.29207166771135845,0.2737590088180127,0.289502377145997,0.27642285574203523,0.28691779612822554,0.2886425580532242,0.2719739899388696,0.2912169252943356,0.2583472347116709,0.3038647172629753,0.24618132765663625,0.29800822055303383,0.2452312190258848,0.3055235981260031,0.2452312190258848,0.3153459802075886,0.2452312190258848,0.3209747599321251,0.2394864992594804,0.3273195693754805,0.23366477023464025,0.3312385138696925,0.3233649392283103,0.3112802841423627,0.3013644542726587,0.008285151723150551,0.2929247311989624,0.0148013202043649,0.2971650937459961,0.04145351497580513,0.29632032693246524,0.04749386939677769,0.29207166771135845,0.057866458564031616,0.2971650937459961,0.06656423555883634,0.2971650937459961,0.06656423555883634,0.2946258476782847,0.07509123359879784,0.2912169252943356,0.08894108333678108,0.2886425580532242,0.09435967492461107,0.2929247311989624,0.12048267050116004,0.2886425580532242,0.15926308491088695,0.28170202709021386,0.1862326062361372,0.28344758603942305,0.1991142569062415
