dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
42,0.3088453256022203,0.0,0.21516334130157636,0.34798862121120483,0.21415867051569734,0.45455145722891666,0.0,0.0,0.0,0.4423891559707174,0.0,0.14529302083924284,0.3385731305667128,0.0,0.31204213004445003,0.0,0.5239758185723462,0.27281717051938054,0.48782493681490247,0.27417463756479565,0.5804820237218407,0.39377801601999085,0.2890648263178878,0.0,0.4421294589150075,0.22074966143030364,0.373114300021637,0.1398650865947379,0.5806327879665873,0.21925608713979672,0.6989207826664988,0.13889520968509134,0.6692007152406966,0.21839297211007258,0.2853429017059389,0.0,0.6309297535714574,0.3979082265979018,1.0,0.14332232775009315,0.3717126157137991
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430676558073393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.3320952924318757,0.0,0.0,0.4112644522515654,0.0,0.45500632850502115,0.0,0.24794802821793666,0.0,0.25,0.0,0.15442266280111014,0.24599975178152161,0.0,0.5601205897026692,0.0,0.2794153127047222,0.0,0.28379107299583456,0.0,0.5252990700743871,0.1489370618588283,0.47712125471966244,0.0,0.46275642631951835,0.0,0.25,0.0,0.5268025545616607,0.0,0.43620858397106316,0.0,0.5462637014098147,0.0,0.5388962574422941,0.0,0.5645750340535797,0.4198541390439764,1.0,0.2406942333456839,0.3058497366056643
45,0.5889091390305423,0.21318651749516931,0.26992771973272894,0.5864819898974891,0.21178534425396378,0.480159219764464,0.2124776500076959,0.15221034671324338,0.2108868814381801,0.24238018168771028,0.0,0.3444247519970274,0.42073980272188666,0.13277776530674432,0.4834136986177056,0.0,0.3562071871080222,0.0,0.6048829123101416,0.2715059078100299,0.7210570543488701,0.0,0.3868528072345416,0.1424021108869747,0.0,0.3238427311889985,0.5,0.42141098926841997,0.6175404973813033,0.0,0.5286339468194481,0.35759127616795067,0.45268083028694284,0.27281717051938054,0.0,0.3543655783769054,0.0,0.3692803572458795,1.0,0.3350189138323112,0.48351553818074344
46,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25595802480981544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789429456511298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309297535714574,0.0,0.430676558073393,0.0,0.0,0.0,0.47712125471966244,0.0,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.5438184161154122,0.0,0.0,0.44281093729035553,0.0,0.37393438007601115,0.0,0.0,0.0,0.0,0.0,0.24475412980126737,0.24663822005799546,0.0,0.5646999260388118,0.0,0.5645750340535797,0.23196078049485525,0.0,0.0,0.0,0.14924393652741208,0.7739760316291209,0.0,0.6727314726527264,0.14863433757183497,0.6098533345119624,0.0,0.5268025545616607,0.0,0.21810429198553158,0.2949261039804783,0.4362945258726773,0.0,0.45268083028694284,0.0,0.0,0.15019048322368797,1.0,0.3502493873771237,0.3542446593416868
50,0.350379306422211,0.0,0.0,0.0,0.0,0.2153382790366965,0.0,0.20584683246043445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373114300021637,0.1879018247091076,0.25,0.1905514124267734,0.3868528072345416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965616322328226,0.5252990700743871,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
51,0.3585583192452152,0.0,0.13889520968509134,0.3502493873771237,0.0,0.3542446593416868,0.13852010756717748,0.0,0.0,0.2991101237290305,0.0,0.41318561849610297,0.0,0.0,0.3128755766841431,0.0,0.6022458441336384,0.22105705434887013,0.2622202439852454,0.0,0.568060967173733,0.28617688300997474,0.7210570543488701,0.33445059323990617,0.4686790650623294,0.0,0.6743890341169909,0.0,0.3641758009398765,0.0,0.6200458888731156,0.3658264750198675,0.619084226521275,0.22231723680403737,0.4114080899322211,0.223296046312048,0.7737056144690831,0.14529302083924284,1.0,0.23111211621135042,0.14662371845531108
