dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
11,0.010732414579893422,0.015493717356770983,0.015493717356770983,0.011415804936331634,0.015493717356770983,0.011074244177944736,0.015493717356770983,0.011757097277591964,0.01583182129124986,0.011757097277591964,0.015493717356770983,0.01311959088735187,0.01650724052832321,0.012438878393910552,0.01650724052832321,0.009705308507377889,0.015493717356770983,0.009362399305272842,0.015155349998865015,0.008675767570302745,0.015155349998865015,0.0027951471024791844,0.014138663271804866,0.01650724052832321,0.002446735947087378,0.014138663271804866,0.01650724052832321,0.004533022498347464,0.014477823368622805,0.01650724052832321,0.00418600331735654,0.014477823368622805,0.01650724052832321,0.005918333025113831,0.014477823368622805,0.004879764618086497,0.014477823368622805,0.008332044179267278,0.014816718806735124,0.01650724052832321,0.006609334733186636,0.014816718806735124,0.01650724052832321,0.002446735947087378,0.014138663271804866,0.0017490739787364559,0.013459547446317943,0.01311959088735187
12,0.004683868452626372,0.0082922706629496,0.0082922706629496,0.005717903421838304,0.0082922706629496,0.005201193685807724,0.0082922706629496,0.006749482248668396,0.0082922706629496,0.006749482248668396,0.0082922706629496,0.006749482248668396,0.0082922706629496,0.006749482248668396,0.0082922706629496,0.004683868452626372,0.0082922706629496,0.0036473656171860562,0.0082922706629496,0.0026083831075282135,0.0082922706629496,0.0,0.0082922706629496,0.0082922706629496,0.0,0.0082922706629496,0.0082922706629496,5.229314080370552E-4,0.0082922706629496,0.0082922706629496,0.0,0.0082922706629496,0.0082922706629496,0.0020879582616647775,0.0082922706629496,0.0010452339146500688,0.0082922706629496,0.0026083831075282135,0.0082922706629496,0.0082922706629496,0.0026083831075282135,0.0082922706629496,0.0082922706629496,0.0,0.0082922706629496,0.0,0.0072643542495811845,0.006749482248668396
13,0.010509388385140704,0.023610633800216902,0.022985719573870335,0.012649406916043167,0.024567092566062536,0.011409480897803338,0.024317784590270564,0.013715474715094026,0.025106769380215214,0.013289361570722157,0.02473321840987965,0.01490637209175125,0.025728641208923344,0.014481426380838268,0.02539708705070482,0.009263328665613482,0.02269378492290807,0.008315651380046802,0.022401653900186645,0.006846979562169643,0.021524079955202342,0.0015795735081557199,0.018164600956931995,0.026184115274692055,0.001535773953693342,0.01778502818820773,0.026349623844493644,0.0031534227591154,0.01900691014630492,0.026018543605929714,0.0022797662948985833,0.018501720695888402,0.026018543605929714,0.004286555015534746,0.02030926942352121,0.00337156254063829,0.019637571685906904,0.005677132891690489,0.02123116079650216,0.026473713892074372,0.004982400518939887,0.020854259915884285,0.025977140823887523,0.0010098344623458895,0.017405123383194887,7.905048875092715E-4,0.016136368516752365,0.01571262520876392
14,0.006948859955327825,0.013388933209766713,0.013255734471748767,0.008971660453842616,0.0135220911080668,0.008163670487009025,0.0135220911080668,0.010180833806382855,0.013655208191684684,0.009778149974192069,0.013655208191684684,0.010851144916305934,0.013788284485633285,0.010851144916305934,0.013788284485633285,0.006001652421935779,0.013122494868953982,0.005188112723715714,0.012989214376300306,0.005052374487916819,0.012989214376300306,6.861977757216589E-4,0.011787845748792585,0.013921320014902447,4.118487571836774E-4,0.011787845748792585,0.013921320014902447,0.0016450568226391933,0.011787845748792585,0.013921320014902447,9.603735941102621E-4,0.011787845748792585,0.013921320014902447,0.0027383097143724865,0.012455683004649725,0.002328662318582655,0.011921495382684139,0.004508996898228749,0.012722530620973404,0.013921320014902447,0.003420197877542398,0.012722530620973404,0.013788284485633285,0.0,0.01165415497294742,0.0,0.011520423029811216,0.01125283554019784
15,0.002740037366028874,0.007628957458009874,0.007628957458009874,0.0038312301056709396,0.007628957458009874,0.002740037366028874,0.007628957458009874,0.00437580006028802,0.007628957458009874,0.0038312301056709396,0.007628957458009874,0.004919688023549991,0.007628957458009874,0.00437580006028802,0.007628957458009874,0.0021934111366548447,0.007628957458009874,0.0016460960271623838,0.007628957458009874,0.0016460960271623838,0.007088453988239552,5.493922072351285E-4,0.005462895701502187,0.00816878907742713,0.0,0.005462895701502187,0.00816878907742713,0.0010980902990520788,0.006547276993722108,0.00816878907742713,5.493922072351285E-4,0.005462895701502187,0.00816878907742713,0.0016460960271623838,0.007088453988239552,0.0016460960271623838,0.006547276993722108,0.0016460960271623838,0.007088453988239552,0.008707950514649261,0.0016460960271623838,0.007088453988239552,0.00816878907742713,0.0,0.005462895701502187,0.0,0.005462895701502187,0.005462895701502187
16,0.004412852346836191,0.00623838879646255,0.00623838879646255,0.005143988010936496,0.00623838879646255,0.004778574037419685,0.00623838879646255,0.0055090947847756455,0.00623838879646255,0.0055090947847756455,0.00623838879646255,0.0055090947847756455,0.00623838879646255,0.0055090947847756455,0.00623838879646255,0.004046822420488705,0.00623838879646255,0.004046822420488705,0.00623838879646255,0.004046822420488705,0.00623838879646255,0.0011074238433277737,0.00623838879646255,0.00623838879646255,3.69455132364582E-4,0.00623838879646255,0.00660257706258677,0.001844140698370266,0.00623838879646255,0.00623838879646255,0.001844140698370266,0.00623838879646255,0.00623838879646255,0.0022120310057597474,0.00623838879646255,0.0022120310057597474,0.00623838879646255,0.0033138357791459325,0.00623838879646255,0.00660257706258677,0.002946878020175261,0.00623838879646255,0.00623838879646255,0.0,0.00623838879646255,0.0,0.0058738948750224566,0.0058738948750224566
17,0.006495347858872312,0.009415967352212862,0.009415967352212862,0.0068859004768320195,0.009415967352212862,0.0068859004768320195,0.009415967352212862,0.007276102193919829,0.009609978738911897,0.0068859004768320195,0.009415967352212862,0.007665953640119384,0.009609978738911897,0.007471071661572938,0.009609978738911897,0.005908859610520315,0.009415967352212862,0.005321578274369838,0.009415967352212862,0.0047335017025856435,0.009415967352212862,7.925083985740179E-4,0.008250075425422816,0.009803903494044443,5.945168374045755E-4,0.008250075425422816,0.009803903494044443,9.90409738021873E-4,0.008444608231319642,0.009803903494044443,9.90409738021873E-4,0.008250075425422816,0.009803903494044443,0.0023731997956146222,0.008833412627836977,9.90409738021873E-4,0.008833412627836977,0.003751601031316631,0.009415967352212862,0.009803903494044443,0.0027674753396291054,0.009027684374267389,0.009803903494044443,1.9826272058698436E-4,0.008250075425422816,0.0,0.0080554554437194,0.0080554554437194
18,0.0064640372008504705,0.012437920689603177,0.012437920689603177,0.006864862777898272,0.013622899547281877,0.006864862777898272,0.012437920689603177,0.00846447593769123,0.013622899547281877,0.008065124661824628,0.013622899547281877,0.01045574252523294,0.013622899547281877,0.009262078516153753,0.013622899547281877,0.006062841346080701,0.012437920689603177,0.0052593360624797825,0.012042208150241257,0.0036478519059004737,0.012042208150241257,0.0,0.011249699751667279,0.013622899547281877,0.0,0.011249699751667279,0.014017175091296387,8.132857843081133E-4,0.011249699751667279,0.013622899547281877,0.0,0.011249699751667279,0.013622899547281877,0.0024353025414811567,0.011646134723880437,0.0020303659322813417,0.011646134723880437,0.0036478519059004737,0.012042208150241257,0.014017175091296387,0.0024353025414811567,0.011646134723880437,0.013622899547281877,0.0,0.010852902572942065,0.0,0.01045574252523294,0.01045574252523294
19,0.005523107272519336,0.00916653872433879,0.00916653872433879,0.005523107272519336,0.009529206371220728,0.005523107272519336,0.009529206371220728,0.005888828963102889,0.009891571416776856,0.005523107272519336,0.009529206371220728,0.006619349710458868,0.010615395720834194,0.006254242936619756,0.009891571416776856,0.0044240907048290964,0.00916653872433879,0.0044240907048290964,0.00916653872433879,0.004057132945858559,0.00844029360208465,0.0,0.008076715111278414,0.011338015657772852,0.0,0.008076715111278414,0.011338015657772852,0.0011102549256832197,0.00844029360208465,0.010976855984648889,3.704004334574276E-4,0.00844029360208465,0.010976855984648889,0.0022176787690109745,0.00844029360208465,0.0014797100580478597,0.00844029360208465,0.00332228593144293,0.00844029360208465,0.011338015657772852,0.0022176787690109745,0.00844029360208465,0.010976855984648889,0.0,0.008076715111278414,0.0,0.00734864372214579,0.006984149800705641
21,0.010991230738354079,0.025174185819923093,0.02470357589642653,0.013253186278231974,0.025957404214169567,0.012285218978776092,0.025174185819923093,0.01454046245419995,0.026426658157071285,0.014219000942925443,0.025957404214169567,0.01774205809543905,0.026739212673550786,0.016784055173365273,0.02658296353284641,0.009693375512011757,0.02454659252876633,0.009368304776847376,0.023760823394737653,0.009368304776847376,0.02360349882069218,0.004298343625305592,0.019334048448135233,0.027675528843419173,0.0024850028618371898,0.019175111764969506,0.027675528843419173,0.004627230033982922,0.019969214165598177,0.027519616265222202,0.004627230033982922,0.01981050980355316,0.027675528843419173,0.006267936488210019,0.022027110585737152,0.006267936488210019,0.02123676554158523,0.008065583194415695,0.022658352676379362,0.02845425324410553,0.006758942172962355,0.022027110585737152,0.027363647693999002,0.0024850028618371898,0.019175111764969506,0.0018237244974501578,0.018060923368135723,0.018060923368135723
22,0.002106184932564207,0.005037788516902936,0.005037788516902936,0.003993057481696214,0.005037788516902936,0.003993057481696214,0.005037788516902936,0.004202204840375129,0.005037788516902936,0.004202204840375129,0.005037788516902936,0.004620197636745192,0.005037788516902936,0.004411251526434572,0.005037788516902936,0.0016857642976957875,0.005037788516902936,0.0016857642976957875,0.005037788516902936,0.0016857642976957875,0.005037788516902936,2.1107873169015927E-4,0.005037788516902936,0.005037788516902936,2.1107873169015927E-4,0.005037788516902936,0.005037788516902936,6.329286744294279E-4,0.005037788516902936,0.005037788516902936,2.1107873169015927E-4,0.005037788516902936,0.005037788516902936,0.0012649362784275342,0.005037788516902936,6.329286744294279E-4,0.005037788516902936,0.0014754012604497578,0.005037788516902936,0.005037788516902936,0.0014754012604497578,0.005037788516902936,0.005037788516902936,0.0,0.004829043268037507,0.0,0.004829043268037507,0.004620197636745192
23,0.009880962511501355,0.016928492121213244,0.016928492121213244,0.010768183416394761,0.016928492121213244,0.010768183416394761,0.016928492121213244,0.010768183416394761,0.016928492121213244,0.010768183416394761,0.016928492121213244,0.011653595510849563,0.016928492121213244,0.010768183416394761,0.016928492121213244,0.009880962511501355,0.016928492121213244,0.009880962511501355,0.016928492121213244,0.00720837265017452,0.016928492121213244,0.0,0.016053779878078597,0.017801446147598654,0.0,0.014299052311528082,0.017801446147598654,0.0,0.016928492121213244,0.017801446147598654,0.0,0.016053779878078597,0.017801446147598654,0.0036191416267306606,0.016928492121213244,0.0018133407634683186,0.016928492121213244,0.00720837265017452,0.016928492121213244,0.018672649011271025,0.005417465032293629,0.016928492121213244,0.016928492121213244,0.0,0.013419022665111182,0.0,0.013419022665111182,0.013419022665111182
