dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
11,0.1,0.0,0.0,0.03125,0.0,0.03225806451612903,0.0,0.0,0.022222222222222223,0.030303030303030304,0.0,0.05405405405405406,0.05714285714285714,0.021739130434782608,0.0,0.022727272727272728,0.07407407407407407,0.0,0.04,0.023255813953488372,0.125,0.0,0.0,0.0,0.07692307692307693,0.0,0.3333333333333333,0.024390243902439025,0.17647058823529413,0.0,0.07142857142857142,0.0,0.20833333333333334,0.0,0.10526315789473684,0.023809523809523808,0.2857142857142857,0.05,1.0,0.02631578947368421,0.0
12,0.0,0.0,0.0,0.09090909090909091,0.0,0.1,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2857142857142857,0.0,0.0,0.0,NaN,0.0,NaN,0.0,1.0,0.0,NaN,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.0,NaN,0.125,NaN,0.07142857142857142,0.0
13,0.12033195020746888,0.02722323049001815,0.013059701492537313,0.09965635738831616,0.010452961672473868,0.08015267175572519,0.02992957746478873,0.03164556962025317,0.015332197614991482,0.049019607843137254,0.006920415224913495,0.029154518950437316,0.05105105105105105,0.01011804384485666,0.10377358490566038,0.013232514177693762,0.17894736842105263,0.040229885057471264,0.17307692307692307,0.013972055888223553,0.02857142857142857,0.021377672209026127,0.35294117647058826,0.021844660194174758,0.28169014084507044,0.027210884353741496,0.3137254901960784,0.018648018648018648,0.21649484536082475,0.03389830508474576,0.06578947368421052,0.03289473684210526,0.12403100775193798,0.018218623481781375,0.1415929203539823,0.026804123711340205,0.18181818181818182,0.07444168734491315,1.0,0.029490616621983913,0.052486187845303865
14,0.13725490196078433,0.01020408163265306,0.010309278350515464,0.09090909090909091,0.0,0.15,0.02,0.04054054054054054,0.0,0.07042253521126761,0.009900990099009901,0.0,0.06329113924050633,0.00980392156862745,0.13636363636363635,0.010416666666666666,0.02631578947368421,0.0,0.10810810810810811,0.021052631578947368,0.4,0.0,1.0,0.011627906976744186,0.4166666666666667,0.0,0.2857142857142857,0.0,0.15,0.04395604395604396,0.29411764705882354,0.011494252873563218,0.24242424242424243,0.0,0.2,0.021505376344086023,NaN,0.011764705882352941,NaN,0.023809523809523808,0.036585365853658534
15,0.2,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.25,0.0,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,NaN,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.07692307692307693,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,0.0,0.1
16,0.08333333333333333,0.0,0.0,0.07142857142857142,0.0,0.07692307692307693,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.25,0.0,NaN,0.058823529411764705,NaN,0.0,0.0625
17,0.09090909090909091,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.05405405405405406,0.02040816326530612,0.0,0.0,0.02564102564102564,0.02631578947368421,0.0,0.1,0.0,0.1111111111111111,0.0,0.20833333333333334,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.023255813953488372,0.2,0.0,0.5833333333333334,0.0,0.0,0.044444444444444446,0.2631578947368421,0.041666666666666664,0.14285714285714285,0.021739130434782608,1.0,0.023809523809523808,NaN,0.0,0.04878048780487805
18,0.0625,0.0,0.0,0.0,0.08823529411764706,0.058823529411764705,0.0,0.047619047619047616,0.0,0.15,0.0,0.11538461538461539,0.08695652173913043,0.0,0.13333333333333333,0.03225806451612903,0.3076923076923077,0.0,0.0,0.0,NaN,0.0,NaN,0.03571428571428571,1.0,0.0,NaN,0.0,0.16666666666666666,0.0,0.6,0.034482758620689655,0.3333333333333333,0.03333333333333333,0.0,0.0,NaN,0.037037037037037035,NaN,0.0,0.0
19,0.2,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0625,0.037037037037037035,0.0,0.0,0.05555555555555555,0.058823529411764705,0.0,0.0,0.0,0.08333333333333333,0.08,0.18181818181818182,0.0,NaN,0.0,NaN,0.0,0.6666666666666666,0.0,1.0,0.043478260869565216,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,NaN,0.09090909090909091,NaN,0.05,0.05263157894736842
21,0.11764705882352941,0.01910828025477707,0.006493506493506494,0.07317073170731707,0.030864197530864196,0.10526315789473684,0.0,0.02197802197802198,0.01818181818181818,0.07865168539325842,0.0,0.05405405405405406,0.13333333333333333,0.006024096385542169,0.03333333333333333,0.032679738562091505,0.0,0.006756756756756757,0.13793103448275862,0.04081632653061224,0.4230769230769231,0.008264462809917356,0.0,0.0,0.034482758620689655,0.008,0.07142857142857142,0.024193548387096774,0.0,0.0364963503649635,0.2564102564102564,0.05303030303030303,0.16,0.028368794326241134,0.07142857142857142,0.0,0.26666666666666666,0.058333333333333334,1.0,0.0,0.017699115044247787
