dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
11,0.059828290017684034,0.10805259083131612,0.10777919171501402,0.07128154940837367,0.11023360976241944,0.06919430792195808,0.10941701068403012,0.0760150511109593,0.11132002554323625,0.07365474920398825,0.11050546860190917,0.08186028715237907,0.11348473772296609,0.07806984465231859,0.11348473772296609,0.054605017865035264,0.10750562037878475,0.0499434938780316,0.10448490677747303,0.0439661484134492,0.10393342164698227,0.012438878393910552,0.09247084847831172,0.11831624656079531,0.010732414579893422,0.08762789491997124,0.11884977793244592,0.01886296995661813,0.097260391794228,0.11671170847245152,0.017181610977339556,0.09613818320624262,0.11697954349907373,0.02717348917030184,0.09921730619205683,0.022871870562991618,0.098379708088832,0.03822649022155954,0.10310487866390992,0.11911629802789434,0.03110674909861162,0.10116544234776577,0.11537005006250392,0.010047947169650436,0.08561793339952639,0.006609334733186636,0.0838876742108447,0.08301995267961777
12,0.03516441706325095,0.08178962915515299,0.08048739584990838,0.04565282867755547,0.08178962915515299,0.03948579084589352,0.08178962915515299,0.05173351849644388,0.08178962915515299,0.05033781997790747,0.08178962915515299,0.05635371613318902,0.08178962915515299,0.05451153105118301,0.08178962915515299,0.0332299172860513,0.07918124604762482,0.030311914268838884,0.07874498836965156,0.025404579774094757,0.07699556210920146,0.005717903421838304,0.0672456846746914,0.08222284064434425,0.004683868452626372,0.0663483817069278,0.08222284064434425,0.009317759880639924,0.06903474789227805,0.08222284064434425,0.0062339991235756,0.06858817255020065,0.08222284064434425,0.014915071455168433,0.07081647134269918,0.010851467708513973,0.07037172529061786,0.024416423530028666,0.07655710222147599,0.08222284064434425,0.01793801508874035,0.07303339541087572,0.08222284064434425,0.004165926254202633,0.06274051479458971,0.0020879582616647775,0.059558856008400475,0.05773024496199233
13,0.05851362209375038,0.12977988371364918,0.12749170939042542,0.06861394899807621,0.13409447875915526,0.06256676078165621,0.13238026260387292,0.07513305191931022,0.1369900005132507,0.07227669525463405,0.13512621075299314,0.0830468534884601,0.14069375475788568,0.08060750178565693,0.13871809225046405,0.05306288322896532,0.12370619518773746,0.04655677075823219,0.12018747112495652,0.04107288066520006,0.11737865809428352,0.010723865391773066,0.09981898906162089,0.14436618952195143,0.008660500614565553,0.09683967622242966,0.14537383378350624,0.018122442583661726,0.1045783330983296,0.14262881974634192,0.014141170183311479,0.10124879512748465,0.14370365013807423,0.02626687744395693,0.11044657112271379,0.021482246455010713,0.10753952156597323,0.036287771996076905,0.11650556907143717,0.14615943235144188,0.031858023347047446,0.11448402400057515,0.14161477890469518,0.005937371278726329,0.09518347391100662,0.004025325244107673,0.09067635282936146,0.08799253213965294
14,0.021699149515883153,0.04805882930934071,0.04781283979163235,0.025730658908820637,0.04953184761882292,0.024304403170788566,0.04940928673698704,0.029083305169578764,0.04977686566870872,0.027152246043614776,0.049654373922895095,0.03355599642077721,0.05185395675482538,0.031644766336531925,0.050633341893137646,0.018420449949153594,0.04744359407129941,0.01696994327182253,0.04608700080554408,0.016044364789857435,0.04571628419583536,0.0028747730248128434,0.04011722320798241,0.053192682573435214,0.0015082065042219769,0.038988696418171244,0.05331418054090918,0.005052374487916819,0.04124282508706819,0.05258468235947017,0.004373046206273844,0.040367609194683476,0.053071150606249666,0.008702497456752485,0.042739103851920646,0.007489195305779546,0.042365517177784154,0.013921320014902447,0.04460223189985288,0.05452729440762869,0.010851144916305934,0.043609558366175215,0.05185395675482538,5.490449301468485E-4,0.03773132877120051,4.118487571836774E-4,0.03609128956301446,0.03520561951875395
15,0.00816878907742713,0.027685000209208038,0.027168904507470705,0.014063067463419699,0.027685000209208038,0.012463454303626711,0.027685000209208038,0.015656810469977037,0.030768760966272377,0.014594965241974043,0.027685000209208038,0.01671606582899934,0.03230246879414644,0.01671606582899934,0.03230246879414644,0.007628957458009874,0.026652194771440187,0.006005424793796263,0.025098366702818602,0.00437580006028802,0.024579186148575002,0.0016460960271623838,0.019352956029940797,0.03281250347625868,0.0016460960271623838,0.018826857259483666,0.0333219398770816,0.002740037366028874,0.02040324549443873,0.03230246879414644,0.0016460960271623838,0.019878418262105253,0.03281250347625868,0.00328597644722763,0.021451001085632495,0.00328597644722763,0.02092743925983214,0.00437580006028802,0.021973932493669586,0.03433902343773121,0.0038312301056709396,0.021973932493669586,0.03230246879414644,0.0010980902990520788,0.018826857259483666,5.493922072351285E-4,0.018826857259483666,0.017772743921828413
16,0.025828586870787523,0.03273874827568626,0.03273874827568626,0.02860585920930191,0.03273874827568626,0.027219443085664846,0.03273874827568626,0.029987863500107546,0.03273874827568626,0.028951772793422263,0.03273874827568626,0.029987863500107546,0.03273874827568626,0.029987863500107546,0.03273874827568626,0.023733914890974716,0.03273874827568626,0.022331833021365557,0.03273874827568626,0.02022018632356119,0.03273874827568626,0.00257960993748148,0.031709207338611115,0.03308138693795878,0.0014759384873340444,0.03136548394757568,0.03342375548694973,0.00623838879646255,0.031709207338611115,0.03308138693795878,0.0033138357791459325,0.031709207338611115,0.03308138693795878,0.012388434253016811,0.031709207338611115,0.010588620314050718,0.031709207338611115,0.01667779733712744,0.032052658904081606,0.03342375548694973,0.015965839010626856,0.032052658904081606,0.03273874827568626,7.385962356796471E-4,0.03136548394757568,3.69455132364582E-4,0.03102148830036047,0.03102148830036047
17,0.026725373694562397,0.05523167042981767,0.054357662322592676,0.03062374743161793,0.05523167042981767,0.028586106969034724,0.05523167042981767,0.03338703023371204,0.055929612696388215,0.03209968591895195,0.05523167042981767,0.03759020761721312,0.055929612696388215,0.03448743913806977,0.055929612696388215,0.023355830638990983,0.05418264943209075,0.021661204453654694,0.05365718719992628,0.018442089565750698,0.05313108842946922,0.0019785659820878735,0.04641141434460601,0.05645233430240545,0.0015835732473533858,0.0449833999650122,0.05645233430240545,0.005321578274369838,0.049961041639962574,0.05627816366365506,0.002570382310649276,0.047657086730398285,0.05645233430240545,0.01270243137386099,0.05154895741959447,0.007276102193919829,0.05119658865226955,0.016346345511597662,0.05313108842946922,0.05645233430240545,0.01443230767611544,0.05207697509181393,0.05627816366365506,7.925083985740179E-4,0.04373002396691514,3.964349722132255E-4,0.042832535567532026,0.04157292773475009
18,0.021828437495672724,0.07972360575832868,0.07870612505418405,0.027977842634582493,0.08242529087477907,0.024144680222853578,0.0810765491637334,0.0329109042053219,0.0857789328823669,0.03026160503253549,0.08376985690821168,0.04150367748712578,0.09109146985346683,0.03816150593756789,0.08777875751458523,0.019888753691139162,0.07700500857486173,0.015983201454252874,0.07151622168478022,0.009660331163871943,0.07117085826148782,0.0,0.054979723718582375,0.09339542476303112,0.0,0.05426188143630203,0.09405145884835679,0.001219358260739779,0.058195411250278356,0.09273839819005729,0.0,0.05748286887238669,0.09273839819005729,0.004454341426249989,0.061033947380678966,0.0032440448271541973,0.05997166927608133,0.008863460331305032,0.06909289026895005,0.09731684627612412,0.0064640372008504705,0.06805016592193533,0.09208037612189539,0.0,0.05137858797843615,0.0,0.046652021220704866,0.042980871026612924
19,0.019562858500324347,0.05394331118236363,0.05328826659075481,0.02273934591361272,0.05590253773178731,0.020270755123077046,0.05557661315221043,0.025193984158489495,0.05850116616952706,0.024844169816658,0.0562282178984583,0.02867671719233899,0.05979467265635495,0.02693884179647077,0.05882490415090144,0.017788052262810633,0.05296037342160925,0.017076093936310117,0.051317183864293466,0.014575008148195581,0.048675080008012406,0.0018488511613627904,0.03760324214030947,0.06333207784897275,0.0014797100580478597,0.036582573087902095,0.06397215826241104,0.005523107272519336,0.04031335690613142,0.0620490799235453,0.0029543956240535825,0.03862151806261441,0.0620490799235453,0.007712831988270069,0.04367738985250269,0.006984149800705641,0.04166209861717714,0.012779658415277345,0.047015565256983284,0.06429184505042242,0.007712831988270069,0.04434708078227855,0.0620490799235453,3.704004334574276E-4,0.03350609399926444,3.704004334574276E-4,0.03213174322604363,0.03040766600388591
21,0.07335507011161126,0.15253631615923613,0.1513653947653712,0.08648509981265562,0.15568212495367958,0.08265628235166472,0.15405380950931416,0.0965776023665672,0.15776674246928693,0.09364136542844731,0.15579819991946564,0.10683079334804306,0.1597264023815059,0.10081336389862756,0.1583440315106938,0.06556800036422827,0.15030885948631903,0.060972248675079166,0.1483061416575332,0.05894621276250803,0.14712374375345802,0.01774205809543905,0.12626584071783992,0.16339135646791128,0.010991230738354079,0.12202148029484955,0.16373336552764173,0.027675528843419173,0.1305921343185716,0.16293492502085086,0.021078523790188597,0.1278777849708807,0.16339135646791128,0.04344195859967144,0.13984055907383763,0.039364046179232025,0.1356058669719833,0.0525164327336375,0.14534408896739118,0.16441657670457327,0.044792797890630245,0.14307933972748998,0.16167725945826503,0.010667130363683375,0.12051351182874863,0.004298343625305592,0.11122547739088605,0.11006649958308637
