dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
11,0.5444292281737428,0.0,0.0,0.36077948140325455,0.18691079855506468,0.6405148420093142,0.27421306780930577,0.38058300765539194,0.1865571500108185,0.3830003989044782,0.0,0.4625549647676365,0.35424874983228444,0.0,0.5168596772341177,0.4099439444735629,0.58685962811188,0.11915659878232923,0.5919494183301139,0.1890527677775989,0.44912220085196364,0.4987900085216764,0.20184908658209985,0.3462226619679057,0.4016231838083947,0.24165900632492102,0.6746016897020856,0.44813684286560235,0.5853340409128811,0.19076767269264427,0.5909841395607011,0.2411201259885512,0.6526420898613603,0.33537925687854553,0.5495406535370728,0.3366193541954092,0.6838083759938891,0.3202595000272507,1.0,0.19716114851167155,0.2493029547650468
12,0.3263024393670216,0.2134266085406669,0.21415867051569734,0.5672422126236263,0.0,0.502860922369322,0.0,0.23605965801383003,0.0,0.49785916284315224,0.0,0.29216315926484887,0.3804539715508719,0.0,0.4276627979043037,0.0,0.5623818557528477,0.2715059078100299,0.17718382013555792,0.0,0.2890648263178878,0.14047032975614,0.0,0.42265235841942356,0.6199062332840658,0.0,0.0,0.22168091741277682,0.6175404973813033,0.0,0.3608488067145302,0.22044522613053175,0.662571989993357,0.4097281427954464,0.5039617607727125,0.32035752159229086,0.6666666666666667,0.40040849052298044,1.0,0.2885695853975728,0.2302839896466974
13,0.6815983041882029,0.5217213485867449,0.5841593075976058,0.6828912303953085,0.48529688909103724,0.6360071299111809,0.5366042841073745,0.5785021084249212,0.4948116408827528,0.6122846906826884,0.42316279587609185,0.5503089434981975,0.6577321899415087,0.46319635568666406,0.7135018785252017,0.5765911639022863,0.7020478203186757,0.5500812774952425,0.693981199998582,0.40585158848076264,0.7031730942344198,0.5663300574852456,0.7834579272082246,0.49292879695791153,0.752169403351067,0.5779905963575949,0.7572324763842566,0.4724303320995826,0.7388992890707682,0.5582218165613647,0.7051171313258549,0.561821289366958,0.6943014391700267,0.5105623728940132,0.7419353448655087,0.5974395048896494,0.7667664474630965,0.6217253287832382,1.0,0.5579868470734811,0.6385968698249115
14,0.6185743685106085,0.11759413125458612,0.1865571500108185,0.45700100472590865,0.0,0.5775032715285868,0.41925724041429197,0.5042324928470935,0.0,0.43458798967609363,0.0,0.4908152823266304,0.5397370598180407,0.3011035284666664,0.4881057856843733,0.40776835677033607,0.4030206517073892,0.11850037510932032,0.5676439367243904,0.3760088775798943,0.756304195516401,0.3849977441136581,0.8115075629572488,0.4056165148599527,0.44571434504184887,0.3392113004329083,0.6918863237274595,0.1213124946780133,0.5283208335737187,0.19025066795287143,0.7212706366786644,0.38111912305471746,0.6765215881860742,0.35746979634698767,0.632718363759129,0.3092966097360565,0.0,0.454624531246497,1.0,0.3478124280280207,0.4606305079955202
15,0.0,0.0,0.0,0.33719451705849546,0.0,0.6631941883725112,0.0,0.20584683246043445,0.44127191653083575,0.0,0.0,0.0,0.20184908658209985,0.2672454385532548,0.41628966386579924,0.2808297106493814,0.4581569099913262,0.0,0.0,0.4203678918349397,0.0,0.0,0.0,0.0,0.430676558073393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949590218937863,0.19823986317056053
16,0.4189617378034388,0.0,0.0,0.3163591818795645,0.0,0.3201061465096427,0.0,0.24794802821793666,0.0,0.0,0.0,0.0,0.0,0.0,0.33088510783811664,0.0,0.43414129564585985,0.0,0.5720208493319313,0.15329048865267808,0.5645750340535797,0.0,0.5,0.0,0.733951626354678,0.0,0.3154648767857287,0.0,0.4564019762583082,0.0,0.7379531752628881,0.0,0.18104259678004023,0.0,0.6084750807294722,0.0,0.0,0.0,0.0,0.0,0.24599975178152161
17,0.5857507400109742,0.2826683576253623,0.0,0.47247549741070166,0.0,0.46015383703422635,0.0,0.3767649151155572,0.24290653181919733,0.40582672907899897,0.0,0.5357545917427161,0.3446687491503221,0.0,0.4581569099913262,0.1936452828318801,0.6004480283532587,0.19399963897359498,0.5265612861035398,0.0,0.3010299956639812,0.3774360082507015,0.6666666666666667,0.3553223956670002,0.8007245009109598,0.4590719895033161,0.4283173410313947,0.35141641360637027,0.7982499693322684,0.1233270005326393,0.6376730650484089,0.3466712521384917,0.5196750841955702,0.3169859175463113,0.510499848342324,0.19509340639871536,0.5,0.2954866009891217,1.0,0.3586964198351684,0.5730915653322682
18,0.4016231838083947,0.2045589896236431,0.300459626692496,0.5401731209973589,0.2563806773139638,0.43585853724275586,0.25724177198270365,0.4391763950979202,0.3287005741183145,0.41248612569377846,0.25554048547040703,0.47021293849494017,0.5755891054608882,0.25352580720374185,0.588591910067779,0.5199202938923486,0.7516072988364304,0.0,0.21810429198553158,0.3414810842463488,0.0,0.1394714728255649,0.0,0.41959525978421364,1.0,0.13779062407514628,0.0,0.3878416616862691,0.4581569099913262,0.21620249241303371,0.7739760316291209,0.3179076939661525,0.5796618766207392,0.21066650477240326,0.5804820237218407,0.5762689207162123,0.0,0.5236899249924923,0.0,0.4801262838945637,0.29435937383597044
19,0.403470631530932,0.13743580294959373,0.0,0.46967098044385963,0.0,0.1721954337940981,0.3171197620075894,0.0,0.3793272064796495,0.4231729804818606,0.0,0.36728163624087096,0.37277182243725127,0.0,0.1781035935540111,0.32035752159229086,0.5054118310142264,0.416685629055274,0.4362945258726773,0.3261620051588737,0.0,0.23557985137088805,0.792481250360578,0.47407832969657865,0.7185650207899777,0.33981640127002644,0.5283208335737187,0.23417838886552414,0.227670248696953,0.3717126157137991,0.4708178267332765,0.2905860416784857,0.7422781916068434,0.4245629964664579,0.0,0.14332232775009315,0.0,0.3051297412023186,0.0,0.3576679971701948,0.36226969426935224
21,0.6486515758727126,0.32875408276014534,0.3141203287827959,0.5241093393789622,0.37549540307391094,0.6665546928885246,0.3656006979378732,0.47689665519777336,0.4022146667078142,0.6187055696768219,0.0,0.5807091665560985,0.5260430976760627,0.0,0.5722072795117361,0.40552299337848474,0.4413961787174074,0.33032194148697835,0.6367688685162086,0.3890152326869101,0.7951675844630967,0.5198572116669548,0.16427204996205022,0.36845860647719436,0.7252975209619645,0.4530860478484602,0.6244921458326386,0.37731271556395674,0.586406013511954,0.5151381391427594,0.784915326247957,0.5408725577207548,0.6788981816694165,0.4238447034364019,0.38871805097940765,0.475690102659695,0.8804733757917537,0.6375292126821283,1.0,0.3309787061181887,0.4857421044125474
